genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rock,Die Ärzte,Nach uns die Sintflut,1988,Wie am ersten Tag,1980,377085,Wie am ersten Tag by Die Ärzte,"{'year': 1986, 'month': 7, 'day': None}",July 1986,"{'unreviewed_annotations': 0, 'hot': False}","Wie am ersten Tag Lyrics
Hey, Du bleib stehn ich weiß wohin du gehst
Du brauchst nicht so zu tun als ob du nicht verstehst
Du bist auf dem Weg zu ihr, sie gehörte mal zu mir
Gestern hab' ich sie erkannt, sie ging mit dir Hand in Hand
Für mich hat sie heut keine Zeit mehr es ist Schluss
Gib ihr zum Abschied von mir einen letzten Kuss

Dass ich geweint hab', sag ihr nicht
Auch nicht, dass mein Herz zerbricht
Sag nicht, dass ich's nicht ertrag'
Sag ihr nur, dass ich sie mag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag

Vor einem Jahr war ich allein, da traf ich sie
Ich hab' getanzt mit ihr und hatte weiche Knie
Wir tanzten bis spät in die Nacht
Dann hab ich sie nach Haus gebracht
Und dann vor ihrer Tür, bekam ich einen Kuss dafür
Wir waren verliebt doch alles das ist jetzt vorbei
Denn sie liebt dich und darum gebe ich sie frei

Dass ich geweint hab', sag ihr nicht
Auch nicht, dass mein Herz zerbricht
Sag nicht, dass ich's nicht ertrag'
Sag ihr nur, dass ich sie mag

Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
You might also like
Ich geh' nach Hause und dann schließe ich mich ein
Ich weiß nie wieder werde ich derselbe sein
Doch ich bitte dich, wenn sie mal nach mir fragt
Sag ihr nur, dass ich sie mag

Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten Tag

Sag ihr nur da ich sie mag
Genauso wie am ersten Tag
Ich mag sie noch genauso wie am ersten TagEmbed"
Rap,Casper,XOXO,2011,Das Grizzly Lied,2010,66919,Das Grizzly Lied by Casper,"{'year': 2011, 'month': 7, 'day': 8}","July 8, 2011","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 41379}","Das Grizzly Lied Lyrics

Wollten immer dem Hundeleben entkomm'n
Dem Küchentisch aus umgedrehten Kartons und
Weg von Ungeziefern im Kleiderschrank
Eines Tages mehr sein als Untermieter des kleinen Manns
Hatten es anders gedacht
In die Ferne nach Atlanta gemacht
Nur Bilder der großen Welt zerschell'n ohne Geld
In dem Wohnwagenplatz dort am Rande der Stadt
Mama war's satt, war'n einfach arm, einfach mies
Du warst mal ein Jahr da, dann ein Jahr Krieg
Wusst' nie, wo das liegt, wann du wieder ma' kommst
Malte dir Bilder mit Sonn'n in jedem Brief an die Front
„Mein Sohn,“ hast du gesagt, da beim Schießen im Wald
„Lass dir nie 'was gefall'n, vergiss nie diesen Knall
So sehr du dich erschreckst, blick' dem Feind ins Gesicht
Echte Männer steh'n wieder auf, nur die Feiglinge nicht.“

Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt
Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt

Und du sagtest auch:
„Wenn das Leben nur Zitronen gibt, mach verdammt nochmal Limonade draus
Sprich grade raus, Kinn hoch, nie feige, Sohn
Spiel nicht mit Herzen oder mit denen, die das mit deinem tun
Wir sind nich' reich, werden's nie sein
Probleme fürs Leben zu groß, fürs Sterben zu klein (Du weißt)
Es regnet nicht ewig immer nur schwer
Nur stets zum Kinn und höher, Zeit schwimmen zu lern'n
So gern ich immer da wär'
Kommt es hart auf hart, nimm die Faust, Finger raus
Such den Größten der Bande, spring da drauf, schwing voll aus
Verlieren wirst du nur das eine Mal
Denn ist alles gegeben, denken die nächstes Mal zweimal nach
Der Sinn des Lebens ist leben, das war's
Der Sinn des Lebens ist leben
Jeder tritt auch mal versehentlich daneben
Der Trick ist immer die Balance zwischen Nehmen und Geben
Karma!“
You might also like
Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt
Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt

Es wäre heut' nicht, wie es ist, wär' es damals nicht gewesen, wie es war (Wie es war)
Der Sinn des Lebens ist leben
Es wäre heut' nicht, wie es ist, wär' es damals nicht gewesen, wie es war (Wie es war)
Der Sinn des Lebens ist leben
Es wäre heut' nicht, wie es ist, wär' es damals nicht gewesen, wie es war (Wie es war)
Der Sinn des Lebens ist leben
Es wäre heut' nicht, wie es ist, wär' es damals nicht gewesen, wie es war (Wie es war)
Der Sinn des Lebens ist leben, uh!

Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt
Papa sagte: „Sohn, nimm mein Gewehr
Mal bist du der Jäger, mal bist du der Bär
Doch wenn du Bär sein musst, um Gottes Willen, dann kämpf'!“
Und ich bin Grizzly jetzt
Ich bin ein Grizzly jetzt4Embed"
Rock,Udo Lindenberg,Galaxo Gang,1976,Reggae Meggi,1970,2863068,Reggae Meggi by Udo Lindenberg,"{'year': 1971, 'month': 1, 'day': 1}","January 1, 1971","{'unreviewed_annotations': 0, 'hot': False}","Reggae Meggi Lyrics
Letzten Monat flog ich auf die Bahamas
Ich holte mir den Fliegerschein
Ich sagte: Es muß Pan Am sein oder BEA
Oder vielleicht auch die Deutsche Lusthansa
Nur nach Möglichkeit nicht die Never Come Back-Airline
Dan an Bord sagte ich dem Piloten
Ich vertraue Ihnen meinen Body an
Landen Sie nicht auf'm Acker oder auf dem Ozean
Bitte nehmen Sie die Bahama-Landebahn!
Und dann in Nassau, da sah ich sie: Reggae Meggi
Oh Meggi, oh Meggi, Reggae Meggi

Meggi war eins von diesen Hula-Hula-Mädchen
Ihr praller Busen war pralinensüß
Sie trug eine nette Lotusblüten-Kette
Unter dem Bananenschalen-Kleid war sie allzeit bereit
Und ich dachte: Mann, oh Mann, das macht mich an
Ich glaub', ich bin im Paradies!
Ich sitz' am Strand auf einer Palme
Schlörf Likör und bin bald pickepackevoll
Und dann schmeiß' ich mit 'ner Kokosnuss
Nach der einen, die es sein muss
Dann weiß sie, dass sie kommen soll

Oh Meggi, oh Meggi, Reggae Meggi

Und abends gehen Meggi und ich in die Bar
Da wird heißer Reggae gespielt
Und die Boys vom Special-Service sind natürlich auch da
Und es wird mit Nasenpuder gedealt
Man gibt den Kopf ab an der Garderobe
Man braucht ihn nicht mehr in diesem Flair
Es wird rumgemacht, die ganze Nacht
Bis man morgens um acht
Schlapp in die Hängematte kracht
Meggi, jetzt bin ich wieder zu Hause
Und liege im Krankenhaus
Mein Doktor hatte mir zwar Erholung verschrieben
Doch auf den Bahamas flippte ich völlig aus
You might also like
Oh Meggi, oh Meggi, Reggae Meggi...Embed"
Schlager,Wolfgang Petry,Sehnsucht Nach Dir,1993,Wenn Du mich brauchst,1990,1102109,Wenn Du mich brauchst by Wolfgang Petry,,,"{'unreviewed_annotations': 0, 'hot': False}","Wenn Du mich brauchst LyricsWenn du mich brauchst so wie ich dich
Wenn du mal Hilfe brauchst genau wie ich
Dann hab den Mut und zeig es mir
Wenn's dir nicht gut geht
Wenn du mich brauchst dann bin auch ich
So stark wie du gewesen bist für mich
Dann komm zu mir in meinen Arm
Ich werd' dich trösten und ich halt dich warm
Du hast so viel für mich getan - hast für mich da von Anfang an
Hast nie ein falsches Spiel gespielt - und hast auch meine Ängste gefühlt
Wir mussten beide tapfer sein - denn keiner lebt von Glück allein
Du warst geliebte Frau und Freund - aus Liebe warst du immer bei mir
Und das vergess' ich nie -
Wenn du mich brauchst so wie ich dich
Wenn du mal Hilfe brauchst genau wie ich
Dann hab den Mut und zeig es mir
Wenn's dir nicht gut geht
Wenn du mich brauchst dann bin auch ich
So stark wie du gewesen bist für mich
Dann komm zu mir in meinen Arm
Ich werd' dich trösten und ich halt dich warm
Du teiltest meine Traurigkeit - und hast dich auch mit mir gefreut
Ich weiß genau bei jeden Streit - war auch ein kleines Lächeln dabei
Von dir da krieg' ich nie genug - du bist so zärtlich und so klug
So ehrlich und verrückt wie du - wird niemand je für mich so sein
-ich liebe dich allein -
Wenn du mich brauchst so wie ich dich
Wenn du mal Hilfe brauchst genau wie ich
Dann hab den Mut und zeig es mir
Wenn's dir nicht gut geht
Wenn du mich brauchst dann bin auch ich
So stark wie du gewesen bist für mich
Dann komm zu mir in meinen Arm
Ich werd' dich trösten und ich halt dich warm
You might also likeWenn du mich brauchst so wie ich dich
Wenn du mal Hilfe brauchst genau wie ich
Dann hab den Mut und zeig es mir
Wenn's dir nicht gut geht
Wenn du mich brauchst dann bin auch ich
So stark wie du gewesen bist für mich
Dann komm zu mir in meinen Arm
Wenn's dir nicht gut gehtEmbed"
Rock,Die Ärzte,Bäst of,2006,Rettet die Wale,2000,1806405,Rettet Die Wale by Die Ärzte,"{'year': 2000, 'month': 11, 'day': 10}","November 10, 2000","{'unreviewed_annotations': 0, 'hot': False}","Rettet Die Wale Lyrics
Ihr habt bestimmt gerade was Besseres zu tun, als mir zuzuhören
Ihr seid bestimmt damit beschäftigt euer Hirn völlig zu zerstör'n
Doch diesmal ist es ernst, diesmal ist es wirklich wichtig
Passt schön auf, fahrt vorsichtig und

Rettet die Wale, ohoh
Rettet die Wale, ohoh
Rettet die Wale, ohoh
Rettet die Wale, ohoh
Ihr sitzt bestimmt den ganzen Tag am Bildschirm und ihr surft durch's Internet
Ihr sucht noch immer nach dem preisgünstigsten Anbieter von Kinderfett
Doch dieses Mal sind Lichterketten einfach nicht genug
Ich bitte euch, seid so gut und

Rettet die Wale, ohoh (yeah, yeah, yeah)
Rettet die Wale, ohoh (yeah, yeah)
Rettet die Wale, ohoh (yeah, yeah, yeah)
Rettet die Wale, ohoh (yeah, yeah)

Jetzt denkt ihr sicher: „Was ist bloß mit ""Die Ärzte"" los?
Sind die jetzt plötzlich auch Ökos?
Haben die lange Haare? Leben auf dem Bauernhof?
Sind die doof? Sind die doof? Sind die doof, doof, doof, doof?“
Nein, hier geht es um viel mehr
Wale sind die größten Sympathieträger
Ja, hier geht es ums Prinzip (Prinzip)
Wir haben Wale, wir haben Wale einfach lieb

Rettet die Wale, ohoh (yeah, yeah, yeah)
Rettet die Wale, ohoh (yeah, yeah)
Rettet die Wale, ohoh (yeah, yeah, yeah)
Rettet die Wale und schaltet die Atomkraftwerke ausYou might also likeEmbed"
Rap,Dendemann,Vom Vintage Verweht,2010,Papierkrieg,2010,110853,Papierkrieg by Dendemann,"{'year': 2010, 'month': None, 'day': None}",2010,"{'unreviewed_annotations': 8, 'hot': False, 'pageviews': 7901}","Papierkrieg Lyrics
Sie sagen: Schuster bleib bei deinen Leisten, dann klappt das
Irgendwann kommt er dann, der reißende Absatz.
Sie sagen: Schmied dein Glück solange es heiß ist
Na los, du blödes Universum dann beweis es

Ja es war an einem Tag wie diesem
Ich wollte nur mein Frühstück im Park genießen
Und die frische Luft und die tollen Sonnenstrahlen
Und 'ne halbe Schachtel Kippen, ist doch vollkommen egal
Mit nem Kaffee und zwei Fachlektüren
Wird mich der Trampelpfad zum großen Schachbrett führen
Und da lausch ich dem Plausch der Alten
Über die blöde Jugend und ihr Rauschverhalten
Und ich denk noch so, und wunder mich
Über Großkariertheit im Unter-Ich
Und ich flüchte ins Traumland im Sauseschritt
D-d-döse doch ich bin danach genauso fit
Eigentlich brauch ich so nen Mittagschlaf nicht
Es sei denn, ich träum, dass ich nen Ritterschlag krieg
Und nen Nobelpreis und im Lotto gewinn'
Denn so'ne Energie kriegt mein bestes Motto nicht hin
Und was jetzt kommt ist eigentlich Schwachsinn
Weil ich denk, ich steh auf, nur dass ich leider nicht wach bin
Und auch wenn ich normal meinen Ohren nicht glaube
Ist mir das was ich sehe eher ein Dorn im Auge
Ey, warte mal, was soll das hier?
Hörma, das sieht nichts aus, der ganze Park hängt voll Papier!
Alles voller Zettel, jeder Strauch und Baum
Ich hasse Papierkrieg, auch im Traum
Tausende Quittungen zerstreut wie Laub
Wer da nicht an 'ne tiefere Bedeutung glaubt
Und weil’s eh schon ein bescheuerter Tag war
Seh ich im Gegenlicht noch meinen Steuerberater
Im Hawaihemd und Batik-Bermudas
Er sagte: Dende cool, dass du grad nix zu tun hast
Check das ab Mann, ich wander aus
Und da du ja nur mir und keinem Anderen traust
Hab ich alles mit so an Unterlagen
Und ich ja weiß jetzt kommen dir gleich hundert Fragen
Aber fuchs dich ein und schlaf nicht ein
Denn schon der nächste Traum könnte deine Strafe sein
Und ich denk: Boah ich muss hier schnell wieder weg
Wie wär’s, wenn mich das Arsch mal am Selbigen leckt
Mir für meinen Teil wird’s grad ein bisschen viel
Wir unterbrechen die Geschichte für ein kurzes Zwischenspiel
Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert
Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert

Ja ich bin allergisch gegen Glutamat und Steuer
Hab wie schon erwähnt 'ne Computerparanoia.
Fazit Strophe Eins: Guter Rat ist teuer
Aber hat Potential für ein super Lagerfeuer
Irgendwann fackle ich noch diesen Park ab
Weil’s hier nach Kacke riecht und ich nen miesen Tag hab
Kein relaxtes chillen, es stinkt nach Arbeit
Ohne letzten Willen, ohne Henkersmahlzeit
Und was dann passiert, ich weiß es nicht
Ein paar Eichhörnchen bilden einen Kreis um mich
Doch als sie anfangen an meinen Zetteln zu nagen
Platzt mir aber so was von der speckige Kragen
Und ich verscheuch die Bande mitm Stock
Bück mich nach dem ein oder anderen Quittungsblock
Dann kommt einer von den Opas und lacht mich an
Einer von den Schachspielern von so locker 80 Jahren
Er meint: Jung’, vielleicht mal weniger Taxi fahren
Da wo du rumhängst fährt doch sicher noch nachts die Bahn
Nicht genug, dass er nach einem ätzenden Fusel riecht
Nein auch ansonsten gilt: Jetzt wird es gruselig
Denn auch Inhaltlich gibt’s leider Differenzen
Weil sich unsere Sichtweisen bei Leibe nicht ergänzen
Doch er labert auf mich ein
Nein ich fall darauf nicht rein
Fast ohne para drauf zu sein
Er schimpft auf die eh-egale-generation
Ich sag: Du hast ja recht, doch was ändert das schon?
Er sagt: So bitter das Leben, so süß ist die Rache
Und ich an deiner Stelle, ich wüsste was ich mache
Scheiß Papierkrieg, genug ist genug Alter
Wir buchen nen Flug Alter und suchen den Buchhalter
Gebratener Storch, mein lieber Schwan
Wir verfolgen den Kerl bis ins Niemandsland
Vielleicht will er die Zettelwirtschaft wieder haben
Ja für mich klingt das eigentlich nachm prima Plan
Und schon sitzen wir im nächsten Flieger
Ja du ahnst es nicht, da legst di nieder:
Wir finden den Kerl an’ner Strandbar auf Capri
Feiert da längst ’ne ganz andere Party
Und meint: Dende gut, dass du Spaß verstehst
Und endlich mal für etwas deinen Arsch bewegst
You might also like
Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert
Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert


Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert
Alles gehört dir, eine Welt aus Papier
Alles explodiert, kein Wille triumphiert2Embed"
Rock,Rammstein,Rosenrot,2005,Wo bist Du,2000,70852,Wo bist du by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 21225}","TranslationsEnglishWo bist du LyricsIch liebe dich
Ich liebe dich nicht
Ich liebe dich nicht mehr
Ich liebe dich nicht mehr oder weniger als du
Als du mich geliebt hast
Als du mich noch geliebt hast
Die schönen Mädchen sind nicht schön
Die warmen Hände sind so kalt
Alle Uhren bleiben stehen
Lachen ist nicht mehr gesund und bald
Such' ich dich hinter dem Licht
Wo bist du
So allein will ich nicht sein
Wo bist du
Die schönen Mädchen sind nicht schön
Die warmen Hände sind so kalt
Alle Uhren bleiben stehen
Lachen ist nicht mehr gesund, und bald
Ich suche dich hinter dem Licht
Wo bist du
So allein will ich nicht sein
Wo bist du
Ich such' dich unter jedem Stein
Wo bist du
Ich schlaf' mit einem Messer ein
Wo bist duYou might also like3Embed"
Rock,Udo Lindenberg,Und ewig rauscht die Linde,1996,Riskante Spiele,1990,6128959,Riskante Spiele by Udo Lindenberg,"{'year': 1974, 'month': 8, 'day': 15}","August 15, 1974","{'unreviewed_annotations': 0, 'hot': False}","Riskante Spiele LyricsEr war 15 Jahre alt, und er sagt zu seiner Mutter:
Ey, gib mir mal 'n Glas Wasser
Ich muß mal eben 'ne Tablette einnehmen
Die alte Dame meinte: Sehr vernünftig
Du denkst an Deine Gesundheit, mein Sohn
Und dann nahm er sich 'ne AM 1
Und später noch 'ne Speedogon
Uh, das knallte rein, das törnte sehr gut an
Das zog ihm runter bis in die Socken
Und dann sagt er: Olga, alles easy
Jetzt geh ich einen rocken
In der Schule, im Chemiesaal, mixte er sein Teufelszeug
Riskante Spiele, die er spielte
Er schnüffelte Juhu und Klebolin, bis er schielte
Später rauchte er dann Haschisch
Nahm Mescalin und LSD
Und dann fiel er schließlich mit seiner Nase
Auch noch voll in den Schnee!
Ahua, hua, hua
Laß die harten Drogen sein, trink Dir doch mal lieber einen!
Jetzt griff er zur Fuselpulle
Er war interessiert, wie Alkohol funktioniert
Nun stand er jeden Abend an der Theke
Und trank mit Vergnügen viele Flaschen aus
Doch eines Abends nach dem 20. Bier
Da sah er seine erste weiße Maus
Uh, das darf nicht sein, nein, nein, nein
Er macht die Augen zu und hält sich am Tresen fest
Doch da merkt er, zu spät
Er steht mit den Beinen schon mittendrin im Mäusenest
Ahua, hua, huaYou might also likeEmbed"
Rock,Udo Lindenberg,Alles klar auf der Andrea Doria,1973,Du heißt jetzt Jeremias,1970,6128941,Du heisst jetzt Jeremias by Udo Lindenberg,"{'year': 1973, 'month': 12, 'day': 14}","December 14, 1973","{'unreviewed_annotations': 0, 'hot': False}","Du heisst jetzt Jeremias LyricsLetzte Nacht um viertel vor vier
Da hatte ich eine Erscheinung
Plötzlich stand ein Engel in der Tür
Und der fragte mich nach meiner Meinung
Er war kreidebleich - mit 'm weißen Gewand
Und er hob seine silbrig schimmernde Hand
Und er sagt: Guten Tag, du bist auserkoren
Die Welt braucht einen neuen Messias
Und dann hat er mir noch den Kopf geschorеn
Und gesagt: Du heißt jetzt nicht mеhr Udo
Du heißt jetzt Jeremias
Halleluja, Halleluja!
Dann hat er noch gefragt, ob ich einverstanden wär'
Und ich sagte: Ja, das wär' ganz okay so
Erst fand ich's nicht so heiter
Mit der Glatze und so weiter
Aber dann hab' ich gesagt: Ja ich geh' so
Mit dem Zeremoniell ging es ziemlich schnell
Denn er mußte auch gleich wieder los
Doch dann klemmte ein Flügel
Und er ganz verzweifelt:
Jeremias, was mach' ich jetzt bloß?
Dann hat's mit dem Abflug ja doch noch geklappt
Und ich war wieder alleine
Und dann wurd' mir erst klar
Was geschehen war
Und ein Zittern ging mir durch die Beine
Und nun steh' ich hier
Und ich heiße Jeremias
Ich weiß auch noch nicht so genau, was man da macht
Aber irgendwie, na klar, irgendwie
Kriegn wir das schon hin
Da gab's doch schon mal einen
Der hat das auch gebracht
Halleluja, HallelujaYou might also likeEmbed"
Rap,Fettes Brot,Fettes Brot Für Die Welt,2000,Die da hat mir gut gefallen,2000,1702022,"""Die da"" hat mir gut gefallen by Fettes Brot","{'year': 2000, 'month': 5, 'day': 12}","May 12, 2000","{'unreviewed_annotations': 0, 'hot': False}","“Die da” hat mir gut gefallen Lyrics- Alter dich muss ich jetzt nochmal fragen. Dich muss ich jetzt nochmal fragen: Bist du ein echter Fettes Brot Fan so?
- Absolut
- Echt?
- Ja
- Hast du denn auch die älteren Platten von uns? Und gibt's da einen Song, B-Seite oder Remix, der dir besonders gut gefallen hat, den du gerne wieder hören möchtest?
- Die Da
- Ähm ok, das lässt sich einrichtenYou might also likeEmbed"
Rap,Die Fantastischen Vier,Fornika,2007,Du und sie und wir,2000,648204,Du und sie und wir by Die Fantastischen Vier,,,"{'unreviewed_annotations': 0, 'hot': False}","Du und sie und wir Lyrics
Genau in dem Augenblick, als du die Frau erblickst
Und sie verzaubert dich, läuft unser Dauerhit
Sie kennt ihn auswendig, du denkst, du glaubst es nicht!
Dann endlich traust du dich: macht's dir 'was aus, wenn ich
Dich einfach ""Die Da"" nenn'? Möchte dich wiederseh'n
Weil du die Lieder kennst, die in mir wie Fieber brenn'n
Hab' sie dich singen seh'n, fand deine Stimme schön
Würd' es gern immer hör'n, woll'n wir aufs Zimmer geh'n?
Sie sagt: mal langsam jetzt! Kennst du den ganzen Text?
Kommmst hier so angehetzt möchtest spontanen Sex!
Zeig erstmal, was du kannst. Oder wie, hast du Angst!?
Ich brauch 'nen echten Mann, nicht schlechten Sprechgesang
Einen wie Michi Beck, der wär der Richtige 
Ach, ist nicht wichtig jetzt, zeig mir mal wie du rappst
Gib es mir Fantastyle! Den find ich hammergeil
Und wenn ich mich langeweil, dann vielleicht ein andernmal
Ok, so soll es sein! Du fängst an mit ""Locker Bleiben""
Dann ""Lass Die Sonne Rein"" und ""Ruf Die Polizei""
Dann bringst du ""Fühl Dich Frei"", ja sogar ""Alles Ist Neu""
""MfG"" fehlerfrei, ""Hammer"", ""Was Geht"" und ""Troy""
Sie sagt: das gibt es nich'! Wie hast du das hingekriegt?
Mir wird ganz schwindelig. Ich glaub ich liebe dich!
Das war nicht ungeschickt, so hast du sie rumgekriegt
Und euer junges Glück funktioniert ungetrübt
Du und Sie und Wir sind'n Team. Music is the Key, um zu lieben
Fanta Vier, we represent garantiertes Happy End!

Ihr ward 'n klasse Paar, das nie bei Kasse war
Niemals viel Bares da, doch dafür Charisma
Sie dann in Amerika Karriere gemacht
Aber du hattest in Gera nur 'ne Lehre gemacht
Hey, nicht dass du empfindlich wärst, doch irgendwas stimmt nicht mehr
Ist irgendwie sinnentlehrt, du rennst ihr nur hinterher
Du würdest gern bei ihr sein, doch du bist daheim allein
Sie rappt jetzt Doublerhymes und du zappst auf Kabel Eins
So geht es nicht weiter Mann, es ist höchste Eisenbahn!
Denn willst du sie bei dir hab'n, muss sie es gleich erfahren
Du schreibst ihr 'nen Liebesbrief, befreist dich aus diesem Tief
Bevor du die Krise kriegst, weil alles so mies verlief
Erst schreibst du: wie isses, dann denkst du: vergiss es
Du schickst ihr zwei Tickets: Nummer Eins für die Business
Nummer Zwei für 'ne Hammerband, die gibt's nicht bei Uncle Sam
Sie ist schon so lange Fan, musst nicht mal den Namen nennen
Da steht sie schon an der Tür und ihr geht zu Fanta Vier!
Sie sagt: du, ich danke dir! War viel zu lang nicht hier!
Die Jungs haben sich kaum verändert, außer den Augenrändern
Und werden auch die Pausen länger, sie sind der Dauerbrenner
Lass uns hier rübergeh'n, ich muss mit dir drüber red'n
Denn denk ich an Übersee, dann muss ich mich übergeb'n
Wenn ich diese Lieder hör', erst dann bin ich wieder wer!
Drum bleibe ich hier und schwör' dass ich immer dir gehör'!
You might also likeEmbed"
Rock,Feine Sahne Fischfilet,Bleiben oder gehen,2015,Warten auf das Meer,2010,691732,Warten auf das Meer by Feine Sahne Fischfilet,"{'year': 2016, 'month': 11, 'day': 2}","November 2, 2016","{'unreviewed_annotations': 9, 'hot': False, 'pageviews': 5258}","Warten auf das Meer Lyrics
Ich sitze am Fenster, hier neben dir
Regen prasselt an die Scheiben
Von früh bis spät
Alles andere egal, völlig scheißegal
Hauptsache du schläfst
Und deine Hände bleiben warm

Ich vergesse nie die Tage
Da draußen auf dem Meer
Ungewiss und ohne Schlaf
Das hast du nicht verdient
Ich vergesse nie die Tage
Da draußen auf dem Meer
Du warst so oft für mich da
Jetzt bin ich für dich hier
Komm wir dreh'n ne Runde auf Station
Das wird nicht einfach, nichts wie gewohnt
Die Geräte rauben dir den Schlaf
Der Schmerz dringt in die Seele, das ist völlig normal!


Vollgepumpt mit ihren Drogen
Und der Schweiß in deinem Gesicht
Warum musst du denn so leiden
Ich hoffe, dass das bald vergeht
Ich hab mich selten so gefühlt
Diese Leere bringt mich um
Das ist doch alles nicht gerecht
Wieso es immer die Besten trifft
Warten, warten
Warten auf das Meer. (4x)You might also like2Embed"
Pop,Herbert Grönemeyer,Luxus,1991,Sie,1990,1775914,Sie by Herbert Grönemeyer,"{'year': 1990, 'month': 9, 'day': 17}","September 17, 1990","{'unreviewed_annotations': 0, 'hot': False}","Sie LyricsSie sieht in ihm den Filmriß
Das Leben abrupt gestoppt
Kann mit niemandem darüber reden
Das macht sie bekloppt
Es liegt Ewigkeiten zurück
Gelähmt, panisch als passiert es ihr jetzt
Gegenwärtig sein stierer Blick, seine Fäuste
Widerwärtig, sein Atem gehetzt
Sie hat versucht, den Traum zu reparieren
Sich aus ihm zu befreien
Sie hat lange verzweifelt gewartet
Die Jahre zeigen kein Erbarmen
Das heilt keine Zeit
Immer auf Scherben laufen
Schweigen ein zu schweres Gewicht
Ohnmächtig gegen den Giganten
Seine Nächsten verrät man nicht
Die Nacht ist viel zu leise
Die Seele hämmert so laut
Die Vergangenheit kommt anfallartig
Gebrochen an dem ekligen Staub
Sie hat versucht, den Traum zu reparieren
Sich aus ihm zu befreien
Sie hat lange verzweifelt gewartet
Die Jahre zeigen kein Erbarmen
Das heilt keine ZeitYou might also likeEmbed"
Pop,PUR,Wünsche,2009,Menschlichkeit,2000,712229,Menschlichkeit by Pur,,,"{'unreviewed_annotations': 0, 'hot': False}","Menschlichkeit Lyrics
Erstmal stolpern, fallen, aufsteh'n
Erstmal suchen, zögern, hinseh'n
Wieder stolpern, dann aufrecht wieder steh'n
Wieder suchen, das Finden nicht überseh'n
Über Stock, über Stein
In die Welt hinein
Erstmal Fehler um zu lernen
Um das Ausmaß zu versteh'n
Beim sich nähern und entfernen
Sich selbst nicht aus dem Weg zu geh'n
Über'm Land, über'm Meer
Zieh'n die Wolken auf
Über dir, über mir
Nimmt alles seinen Lauf
Löst die Wolken auf
Was uns treibt
Was uns übrig bleibt
In der bemess'nen Zeit
Ist Menschlichkeit
Das, was uns führt
Was uns berührt
Das, was uns führt
Was uns berührt
Ist Menschlichkeit
Die göttlich und menschlich bleibt
(Menschlichkeit)
Menschlichkeit
Die göttlich und menschlich bleibt
(Menschlichkeit)

Erstmal fragen
Dann besinnen
Wer reicht wem zuerst die Hand?
Wer verlier'n kann
Kann gewinnen
Köpfe stecken nicht im Sand
Über'm Land, über'm Meer
Zieh'n die Wolken auf
Über dir, über mir
Nimmt alles seinen Lauf
Löst die Wolken auf
You might also likeEmbed"
