Artist,Song,Language,Release_Date,Lyrics
Juli,Emotions,"June 11, 2016",fr,"30 ContributorsÉmotions Lyrics

Du mal à sortir mes émotions
Je roule en bolide 4 Motion
Du mal à sortir mes émotions
Je roule en bolide 4 Motion

Je rêve de thunes, de voyage
J'en ai besoin vu mon âge
Prenez des shorts dans le bagage
On va changer de paysage
Tête dans la lune, pieds sur terre
Je vois les oiseaux s'envoler
On dit souvent qu'c'est les gens plus bas que terre
Qui seraient prêts à tout donner
Je suis trop fort de caractère
Comme mes potes qu'on incarcère
Pour eux, j'stresse,  j'y mets du mien
Je vous attends devant la mer
Trop souvent je me questionne
Est-ce que ma musique est bonne ?
Ou sont passé les hommes
Les vrais faut que je les raisonne
You might also like
J'envoie des sons pour le fun, ils ont la mort
J'me vois partir sous le sun, nager dans l'eau
Faut pas qu'on me laisse seul, j'suis parano
Faut pas qu'on me laisse, même par amour
La miss est fraiche, j'suis parano
Elle a fait les mèches, j'suis parano

Ne me laissez pas seul
Parce que je vais trop gamberger
Tôt ou tard les loups
Se feront manger par le berger
Je me laisse pousser la barbe
Je suis pas bien, je me laisse aller
Je sais que rien n'arrive au hasard
Donc pourquoi râler ?
Je fais ce que je peux pour mes potos
Et eux font ce qu'ils peuvent pour moi
À tout moment je peux sauter
Je prends la vie comme un tournoi
Tu veux t'évader, partir de là
Alors imagine moi
Je pense même plus à verser des larmes
Je fais que taffer comme un chinois
J'envoie des sons pour le fun, ils ont la mort
Je me vois partir sous le sun, nager dans l'eau
Faut pas qu'on me laisse seul, j'suis parano
Faut pas qu'on me laisse, même par amour
La miss est fraiche, j'suis parano
Elle a fait les mèches, j'suis parano
J'envoie des sons pour le fun, ils ont la mort
Je me vois partir sous le sun, nager dans l'eau
Faut pas qu'on me laisse seul, j'suis parano
Faut pas qu'on me laisse, même par amour
La miss est fraiche, j'suis parano
Elle a fait les mèches, j'suis parano

Du mal à sortir mes émotions
Je roule en bolide 4 Motion
Du mal à sortir mes émotions
Je roule en bolide 4 Motion
Du mal à sortir mes émotions
Je roule en bolide 4 Motion
Faut pas qu'on me laisse seul (Du mal à sortir mes émotions)
Faut pas qu'on me laisse seul (Je roule en bolide 4 Motion)Embed"
Juli,Come Here,"December 9, 2022",en,"11 ContributorsCome Here Lyrics
(No-No-Nonstop)
(OG Parker)

Come here
I know you from somewhere, I swear
I told her the moment that I approached her, woah
I said, ""Tell me what's your name and where I know you from""
Huh, what's your number? I'll save it, let's talk about this later, for now
Throw that ass in a circle, woah, woah, woah
Throw that ass in a circle, go
Throw that ass in a circle, woah, woah, woah
Throw that ass, come here
Throw that ass in a circle, woah, woah, woah
Throw that ass in a circle, go
Throw that ass in a circle, woah, woah, woah
Throw that ass, come here

Pullin' on your arm while you archin', your Audemars shine
Come here 'cause I want you
Don't procrastinate, just comе through (Don't procrastinate, just come through)
I take Addеralls to feel comfortable
I swear, I come from the jungle, we should've did Jumanji too
I promise, everything I say, I'm honest (Look)
Kamikaze, can I come and slide in your waterpark?
I just wanna come and give you peace, never give you up
We don't need no key and a V for this car to start
I don't want you feelin' all embarrassed when your pussy fart
You don't wanna fuck with the lights on, fuck you in the dark
All my other bitches call me Artist, so you call me Art
Somethin' like a rugrat, you're my baby
In this foreign car, tunes blastin', goin' one-eighty
You might also like
Come here
I know you from somewhere, I swear
I told her the moment that I approached her, woah
I said, ""I need a bitch that doesn't look approachable""
So I can nickname her favorite
Look, baby, come here
And throw that ass in a circle, woah, woah, woah
Throw that ass in a circle, go
Throw that ass in a circle, woah, woah, woah
Throw that ass, come here
Throw that ass in a circle, woah, woah, woah
Throw that ass in a circle, go
Throw that ass in a circle, woah, woah, woah

My bros already know don't gotta talk, it's self-explanatory, huh
My loyalty's too strong, you know
For my right hand, I'll be someone like they stole something from someone, I
I don't run on my guys, likewise, they don't run
Bitches fuckin' me out of spite to hurt someone else
'Cause I know how it feels to be on the other side now, woah, woah
Kai said I didn't get the same V12 'cause he was in the box for so long
Damn, it's some things I had to make right before I give you another song (Huh)
I had to roll the dice and let the chances be
They already tried a couple times, tried to embarrass me
Even had my little me try to belittle me
It's gon' take more than a Glock to get rid of me
Nowadays, I'm takin' pills to stay awake and fall asleep
You lettin' time tell, I got a Audemars to talk to me
I thought about bein' a killer, I swear, even 'til this day
Occasionally fightin' with myself about my own mistakes (Woo)
And that's why I need you (I need you)
Come here (Come here)
Let me pull on your hair (Uh)
...slide in your waterpark
...in the dark
You don't wanna fuck with the lights on, fuck you in the dark
...when your pussy fart
Said, all embarrassed when your pussy fart
NoEmbed"
Juli,Last Time,,en,"2 ContributorsLast Time LyricsYou haven't said a word
We haven't had a fight
But I've heard you say goodbye to me
A hundred times tonight
Every time I tried to touch you
Every time you turned away...
Every time you said, ""There's nothing wrong""
I know you've tried to say that
It's the last time
I can see it in your eyes
I can feel it when I'm holding you
And you're as cold as ice
It's the last time
I can taste it in your kiss
I can hear it in the silence
And we both know what it is
It's the last time
There's nothing I can say
I haven't said before
If I've made mistakes along the way
I can't have loved you more
There's no side of me I'm hiding
No new way to make you care
I've tried everything I can and still
The feeling isn't there and
You might also likeIt's the last time
And I can't believe it's true
If I had a chance with anyone
I swear my chance was you
It's the last time
And I'm angry and I'm scared
And I don't know what I'll do
When I wake up and you're not there
It's the last time
It's the last time
I just can't believe that you don't need me
The last time
I just can't believe that you would leave me
The last time
I'll be such a lonely man, believe me
The last time
The last time
Now I'll have to spend my nights without you
The last time
Now I'll have to fight my dreams about you
The last time
I would change your mind if I knew how to
But it's the last timeEmbed"
Juli,February,,en,"3 ContributorsFebruary LyricsMami got flavor
Ain't really tryin save her
Cause really one taste it's all
Yeah mhm
No place you can take her no
(Black book from the keys
To the paper oh)
A few leagues from the neighbors
Oh yeah
You remind me of summer time
Even though it's the month of February
One look at you feels like we landed
In the West Indies
In China gas you up
Just sayin whats on my mind
Don't play me
For the thoughts that's in my head
You know exactly what you're doing
I want to take you
Want me show you off
What you got is against the law
With you I'mma take a chance
Thank God for that Winter romance
Should'a stayed and never let at all
Should'a left you that number to call
Can't imagine how you got all
All that
Handful of something that I
Never knew existed
Thank God for your Mom and Dad for making
Such a blessing
Don't think theirs anyone else that
Carries all your golden chains
Trust me I been with a lot
But really  never felt the same
You might also likeFlavor
She got flavor ohEmbed"
Juli,Friends with Benefits,"December 9, 2022",en,"18 ContributorsFriends with Benefits Lyrics
(C Gutta)

I took you out them projects, we damn near lived on the jet
Bust you down when I met you, hope you never forget
I held you down and made sure you always look like a check
That way them hatin' hoes know you my bitch, real shit
Friends with benefits, girl, I hope you feelin' this
Ever since I fucked another bitch, you don't take me serious
Don't I make you sleep in peace the way I be killin' it?
We caught feelings and our flight the same night, but I came twice
Diamond chain Elianttе, she don't do no plain Jane
I'm insane, lеt's make a tape like Kim K and Ray J
Patek on your wrist too, upgrade all your whips, you
Bad, you don't need me for shit, baby, you be lit too

Loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over bitches, but I'm stuck in my ways
I been with a lot of bitches, they don't love me the same, look
I don't wanna be the person you blame
Only time I talk to tellers when I walk in the bank
Know it's money over bitches, but I'm stuck in my ways
I been with a lot of bitches, they don't love me the same
You might also like
Don't complain or feel embarrassed when I call you my bitch
I used to get way out of character, but you're so bad
I shouldn't be mad if niggas stare at ya
I can't find nobody to compare to ya
Me and you together, no stylist, it ain't fair at all
I'm fly as a bitch
I put my heart on my sleeve, now it's part of my fit
Part of my wrist, and bitch, go to Hell if you change on me
And I don't wanna be the person you bring, oh no

I'm loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over bitches, but I'm stuck in my ways
I been with a lot of bitches, they don't love me the same, look
I don't wanna be the person you blame
Only time I talk to tellers when I walk in the bank
Know it's money over bitches, but I'm stuck in my ways
I been with a lot of bitches, they don't love me the same, look

Loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over bitches, but I'm stuck in my ways
I been with a lot of bitches, they don't love me the same, look1Embed"
Juli,Food for Thought,"December 9, 2022",en,"24 ContributorsFood for Thought Lyrics
I always kept it real with people that was fake with me
You say it's food for thought, I brought this whole damn plate with me
I been thinkin' 'bout that shit you said
Maybe I'm wrong, maybe I need your help 'cause I
Fell out of touch with real life
I fell in love with other bitches just to see what that shit feel like
Intoxicate our mind 'til we so gone
That's when I wake up sober, somethin' tellin' me, ""Go home""

Feel like that means somethin'
Even if it don't, I just don't want you to cut me off and make it look like I be buggin'
But who the fuck am I to give demands? Yeah
Respectfully, all the power is in your hands, yeah
Insecurities cover my heart, look (Huh?)
And different bitches just be on my thoughts, yeah
Fell in love with the lifestyle mic' brought, look
""Half On a Baby"" was your favorite song, yeah
But I just had to fuck it up
No, it's not your fault at all, baby, you would've done enough
I guess I never had love, steady tryna test my luck
Steady pourin' out my feelings and just sittin' in this cup that you fill
You was the homie, I didn't love you, but I didn't hate you
Goin' state to state, was only eighteen when I first got my cake up
I thought about savin' these bitches before my own damn savings
Now I gotta keep at least one thirty-eight bezel on my wrist (Woo)
Two .38s on my hip
Three, I know this ain't important
But if I pop this trunk, it's for .223s like James and Jordan
Huh? Just needed ventilation
Come fetch air with this private jet, we can go to any location
Took the same pill that I took, no, we can't feel our faces
Numb to the pain, can't feel my face, but it's okay, I feel you
Just say you're ready (Woo), tone like khaki
I wanna see how far down you gon' really make it
And I cannot be makin' promises, my mind be changin'
I wanna knock all on your walls and see like I'm your neighbour
They throwin' shots, ain't got no aim, they never even grazed us
Lots of foreign cars even if it's reindeer
Hoodie by Rudolph, white shoes, my hoodie by Rudolph, white shoes, I slid by
Don't plan on losin' my cool, hopped in my coupe and my roof said, ""Bye""
I told my goons to come through, they gon' do what they do, they don't shoot at no damn sky
Tequila on forty-deuce, on forty-deuce in New York, I'm that damn guy
All of my cars, they go, ""Vroom,"" so much guap on my opps when I turn to my allies
You might also like
I always kept it real with people that was being fake with me
These VVs hittin' like a glass of lemonade, baby
I be that nigga with the juice, you say
Maybe you're wrong, maybe I need your help 'cause I
Fell out of touch with real life
You could buy everything except love, you gotta walk in my shoes to know what that shit feel like
And then I wake up sober, look, huh?Embed"
Juli,Soul Snatcher,"December 9, 2022",en,"17 ContributorsSoul Snatcher Lyrics
Could've been my back
I know you really love me, I don't know if I love you back
I brought your name up because you know your ass is fat
She call me Captain Hook because she know a nigga packin', hmm
Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you're so official
And you know I miss you

Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you're so official
And you know I miss you
Girl, you know I'm on your ass
(I'm a) Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you know I miss you
And you're so official
Girl, you know I'm on your ass

They lurkin' on me, but, it's okay, though
Broski on 'em, I know the opps don't know his name
But he know about ya, he will blow your block out
That's just how he rockin', I would hate to feel your pain
I'm a trendin' topic, take your lady shoppin'
Don't you try to play me, stop it
I already know the game, I got a fuckin' problem
I'm workin' on it, broken-hеarted
I don't even lovе to sing
You might also like
Soul snatcher (Soul snatcher), no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you're so official (So official)
And you know I miss you (Know I miss you)
Girl, you know I'm on your ass
Soul snatcher, no cappin' (No cappin')
Never lackin', got a lot of cash
And I'm goin' with you, you know I miss you
And you're so official
Girl, you know I'm on your ass

Fuckin' on a baddie made my ex mad
I can't even clean her mess 'cause I'm in Hermès
She only do Birkins for her purse 'cause she so bad
She don't even fly commercial, only private jets, look
She give me head, I gave her whiplash
She poppin' Perkies like they Tic Tacs
Hellcat painted matte black
Hundred years if I get caught with this backpack
Thirty clip inside the F&N with .223s
Now I got a lot of guap to make a movie (Woo)
Five hundred trappers, way too many goonies (Brrt)
They used to call me dirty
But now I got my money up, they call me OD (Woo)
Now the bitches wanna fuck me and the whole team (Yeah)
She call me Captain Hook, I like to put the whole thing, yeah
Put you on my shoulders, I'm a
Soul snatcher, no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you're so official (So official)
And you know I miss you (Know I miss you)
Girl, you know I'm on your ass
Soul snatcher (Soul snatcher), no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you know I miss you (Know I miss you)
And you're so official (So official)
Girl, you know I'm on your ass

I'm a soul snatcher, soul sna—
I'm a soul snatcher, I'm a soul snatcher
I'm a soul snatcher, I'm a soul snatcher
I'm a soul snatcher, I'm a soul snatcher2Embed"
Juli,Bounce Back,"December 9, 2022",en,"21 ContributorsBounce Back Lyrics
(Have you ever been to London?)
(Go Grizz')

Bounce back (Bounce back)
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that, look (Like that)
Outside with the demons
Eliantte almost made me drown, but I'm breathin'
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch

Look, my whole team (Huh?)
Sittin' courtside, not the nosebleed (Not the nosebleed)
She ride on my wood likе Ginóbili
All up on my wood like Ginóbili
Your girl out in Hollywood where thеy know me (Yeah)
Off a Adderall, I just hope I don't O.D. (O.D.)
If a nigga in your circle tell, that's a slowly (Slowly)
Hard-headed wearin' ass nigga, with the chromies
Had to take a stairs to the top, we like that
Lookin' like the man in the mirror like I'm Mike Jack'
I put Cartiers on her neck, and her ears, and her wrist
Got her lookin' like this
You might also like
Shawty had to bounce back (Bounce back)
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that (Like that)
Look, turn your girl to a demon
Eliantte almost made me drown, but I'm breathin'
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch (Ayy)

AP on my wrist, my jacket by CELINE
Water chokin', wanna stash, swear to God, I couldn't breathe
No Plain Janes, water on me, puddles full of pain
Ain't the same, only bought 'em after drivin' this Wraith (Woo)
Sayin' that I'm falling off, they still say my name
Rockstar lifestyle, bitch, say my name (Woo)
Oh, boy, only bought 'em drivin' this Rolls-Royce
Niggas tryna copy us but still don't sound the same, look
Damn, baby (Damn, baby)
They gon' take my swag and they can't, baby (Can't, baby)
Up for two days in the crash, baby (Crash, baby)
Four platinum albums, do the math, baby (Max)
When you gettin' money, life is fast, baby
Count it up until I couldn't feel my fingers
Count it up again like I don't know my time tables
How I'm not gon' feel you? I ain't got no feelings
We go back to back in different Lambs, I know
I don't talk behind the back of friends I know
Gotta keep it humble, but I don't wear Kenzo
All the girls I know be knowin' girls I know
I don't wanna make no more mistakes no more
But, I came here to take your bitch like I'm Tyrone
'Cause, she changed up on me ever since she did lipo'
She changed up on me ever since she–, look
Damn, baby, how you do me like that?
Bounce back
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that (Like that)
Look, turn your girl to a demon
Eliantte almost made me drown, but I'm breathin' (Woo)
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch, look3Embed"
Juli,Damn Homie,"December 9, 2022",en,"14 ContributorsDamn Homie Lyrics
(Nick, you're stupid)

Damn, homie
I thought you'd really ride for me
I thought you was gon' hold it down for me, you lied to me
I thought we was cool
Why you want me to die, homie?
Damn, homie
I thought you was my— Damn, homie
What the fuck happened to you?
How you change on me?
I'm on fifty, gotta keep a Glock with me just in case they not with me, huh

Damn, homie, bands on me (Bands)
How you gon' call the feds on me? (Huh?)
I ain't got no homies, all my niggas just like blood-brothers
Family, look
Hand on the butt, dance on me (Mans saw me)
Sand to the beach, sand on me (Sand on me)
A lot of enemies, I get 'em out of here before I let 'em get to me (Yeah)
Been givin' out headshots for little broski
Spin the block until them niggas all stop breathin'
Don't wanna talk it out, too late for sympathy
We gon' wipe a nigga nose if he don't stop sneezin'
We ain't even 'til you get hit with the lemon squeeze (Get hit with the—)
Hit him all up and now we even Steven
Step right on the mouse before he eat the cheese (Step right on the mouse before he—)
Fuckin' with her feelings, now she sick of me
I don't want your love, I want your energy
I fuck with you the most 'cause you can keep a secret
And when she open up, I let her vent to me
Arch your back on me, now she won't stop leakin'
You always got my back, you're like my backbone
She gon' pick it up right when the phone start ringin'
When I leave the crib, I bring the MACs home
Tears fall down Melody's eyes when I'm leavin' (Huh?)
You might also like
Damn, homie
I thought you'd really ride for me
I thought you was gon' hold it down for me, you lied to me
I thought we was cool
How you want me to die, homie?
Damn, homie
I thought you was my— Damn, homie
What the fuck happened to you?
How you change on me?
I'm on fifty, gotta keep a Glock with me just in case they not with me, huh

Many men
How many niggas you had shot?
How many men? I erased my past 'cause I love you
I take a chance, got me where you want me, I'ma hundred grand
If you catch a nigga who had did it, I'll give you a hundred grand
You wash your pain away with a hundred Xans
And at the time, I ain't understand
Nigga stabbed me in my back, I gave another chance (Hmm)
Another chance, and another chance
You told me I was family, treat me like a orphan
I done broke the money down into a hundred portions
Broke it down with different niggas, went through a hundred courses
I'm the voice of the streets, it ain't a hundred voices
Sit yo' ass down with the unemployment
How you claim the streets? You ain't did nothin' for it
Streets, family, family, streets, tug of war
I mix the Percocet with lean, I'm feelin' paranoid
Damn, homie
I thought you'd really ride for me
I thought you was gon' hold it down for me, you lied to me
I thought we was cool
How you want me to die, homie?
Damn, homie
I thought you was my— Damn, homie
What the fuck happened to you?
How you change on me?
I'm on fifty, gotta keep a Glock with me just in case they not with me, huhEmbed"
Juli,Soul Snatcher (Acappella),"December 8, 2022",en,"3 ContributorsSoul Snatcher (Acappella) Lyrics
Could've been my back
I know you really love me, I don't know if I love you back
I brought your name up because you know your ass is fat
She call me Captain Hook because she know a nigga packin', hmm
Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you're so official
And you know I miss you

Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you're so official
And you know I miss you
Girl, you know I'm on your ass
(I'm a) Soul snatcher, no cappin'
Never lackin', got a lot of cash
And I'm goin' with you, you know I miss you
And you're so official
Girl, you know I'm on your ass

They lurkin' on me, but, it's okay, though
Broski on 'em, I know the opps don't know his name
But he know about ya, he will blow your block out
That's just how he rockin', I would hate to feel your pain
I'm a trendin' topic, take your lady shoppin'
Don't you try to play me, stop it
I already know the game, I got a fuckin' problem
I'm workin' on it, broken-hearted
I don't even love to sing
You might also like
Soul snatcher (Soul snatcher), no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you're so official (So official)
And you know I miss you (Know I miss you)
Girl, you know I'm on your ass
Soul snatcher, no cappin' (No cappin')
Never lackin', got a lot of cash
And I'm goin' with you, you know I miss you
And you're so official
Girl, you know I'm on your ass

Fuckin' on a baddie made my ex mad
I can't even clean her mess 'cause I'm in Hermès
She only do Birkins for her purse 'cause she so bad
She don't even fly commercial, only private jets, look
She give me head, I gave her whiplash
She poppin' Perkies like they Tic Tacs
Hellcat painted matte black
Hundred years if I get caught with this backpack
Thirty clip inside the F&N with .223s
Now I got a lot of guap to make a movie (Woo)
Five hundred trappers, way too many goonies (Brrt)
They used to call me dirty
But now I got my money up, they call me OD (Woo)
Now the bitches wanna fuck me and the whole team (Yeah)
She call me Captain Hook, I like to put the whole thing, yeah
Put you on my shoulders, I'm a
Soul snatcher, no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you're so official (So official)
And you know I miss you (Know I miss you)
Girl, you know I'm on your ass
Soul snatcher (Soul snatcher), no cappin' (No cappin')
Never lackin' (Never lackin'), got a lot of cash
And I'm goin' with you (Goin' with you), you know I miss you (Know I miss you)
And you're so official (So official)
Girl, you know I'm on your ass

I'm a soul snatcher, soul sna—
I'm a soul snatcher, I'm a soul snatcher
I'm a soul snatcher, I'm a soul snatcher
I'm a soul snatcher, I'm a soul snatcherEmbed"
Juli,Friends With Benefits (Acappella),"December 8, 2022",en,"3 ContributorsFriends With Benefits (Acappella) Lyrics
I took you out them projects, we damn near lived on the jet
Bust you down when I met you, hope you never forget
I held you down and made sure you always look like a check
That way them hatin' **** know you my ****, real ****
Friends with benefits, girl, I hope you feelin' this
Ever since I **** another ****, you don't take me serious
Don't I make you sleep in peace the way I be killin' it?
We caught feelings and our flight the same night, but I came twice
Diamond chain Eliantte, she don't do no plain Janе
I'm insane, let's make a tapе like Kim K and Ray J
Patek on your wrist too, upgrade all your whips, you
Bad, you don't need me for ****, baby, you be lit too

Loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over ****, but I'm stuck in my ways
I been with a lot of ****, they don't love me the same, look
I don't wanna be the person you blame
Only time I talk to tellers when I walk in the bank
Know it's money over ****, but I'm stuck in my ways
I been with a lot of ****, they don't love me the same
Xxxx
Don't complain or feel embarrassed when I call you my ****
I used to get way out of character, but you're so bad
I shouldn't be mad if **** stare at ya
I can't find nobody to compare to ya
Me and you together, no stylist, it ain't fair at all
I'm fly as a ****
I put my heart on my sleeve, now it's part of my fit
Part of my wrist, and ****, go to Hell if you change on me
And I don't wanna be the person you bring, oh no
You might also like
I'm loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over ****, but I'm stuck in my ways
I been with a lot of ****, they don't love me the same, look
I don't wanna be the person you blame
Only time I talk to tellers when I walk in the bank
Know it's money over ****, but I'm stuck in my ways
I been with a lot of ****, they don't love me the same, look

Loyal to my gang, it's on my ring and my chain
Only runnin' to the bank, I ain't chasin' no fame
Know it's money over ****, but I'm stuck in my ways
I been with a lot of ****, they don't love me the same, lookEmbed"
Juli,Bounce Back (Acappella),"December 8, 2022",en,"3 ContributorsBounce Back (Acappella) Lyrics
Bounce back (Bounce back)
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that, look (Like that)
Outside with the demons
Eliantte almost made me drown, but I'm breathin'
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch

Look, my whole team (Huh?)
Sittin' courtside, not the nosebleed (Not the nosebleed)
She ride on my wood like Ginóbili
All up on my wood like Ginóbili
Your girl out in Hollywood where they know me (Yeah)
Off a Adderall, I just hope I don't O.D. (O.D.)
If a nigga in your circle tell, that's a slowly (Slowly)
Hard-headed wearin' ass nigga, with the chromies
Had to take a stairs to the top, we like that
Lookin' like the man in the mirror like I'm Mike Jack'
I put Cartiers on her neck, and her ears, and her wrist
Got her lookin' like this
You might also like
Shawty had to bounce back (Bounce back)
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that (Like that)
Look, turn your girl to a demon
Eliantte almost made me drown, but I'm breathin'
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch (Ayy)

AP on my wrist, my jacket by CELINE
Water chokin', wanna stash, swear to God, I couldn't breathe
No Plain Janes, water on me, puddles full of pain
Ain't the same, only bought 'em after drivin' this Wraith (Woo)
Sayin' that I'm falling off, they still say my name
Rockstar lifestyle, bitch, say my name (Woo)
Oh, boy, only bought 'em drivin' this Rolls-Royce
Niggas tryna copy us but still don't sound the same, look
Damn, baby (Damn, baby)
They gon' take my swag and they can't, baby (Can't, baby)
Up for two days in the crash, baby (Crash, baby)
Four platinum albums, do the math, baby (Max)
When you gettin' money, life is fast, baby
Count it up until I couldn't feel my fingers
Count it up again like I don't know my time tables
How I'm not gon' feel you? I ain't got no feelings
We go back to back in different Lambs, I know
I don't talk behind the back of friends I know
Gotta keep it humble, but I don't wear Kenzo
All the girls I know be knowin' girls I know
I don't wanna make no more mistakes no more
But, I came here to take your bitch like I'm Tyrone
'Cause, she changed up on me ever since she did lipo'
She changed up on me ever since she–, look
Damn, baby, how you do me like that?
Bounce back
Take a loss, nigga, get it right back, look (Right back)
She get tossed 'round movin' like that, look (Like that)
Look, turn your girl to a demon
Eliantte almost made me drown, but I'm breathin' (Woo)
Huh? I had to lose to win
Then, I told myself I'd never lose again
Huh? Never lose again
Made it out the bottom, nigga
Eliantte almost made me drown in this bitch, lookEmbed"
Juli,Emotions (Acappella),"December 8, 2022",en,"3 ContributorsEmotions (Acappella) Lyrics
I can't be in my feelings, emotions be hittin' too strong (Hittin' too strong)
I can't open up to you, I feel like you gon' do me wrong (Gon' do me wrong)
I don't know the intentions you hide, but I guess I'll just have to see over time (Yeah)
I don't need no one, if you leave, I'ma do me, baby, 'cause (Oh, no)
I can't be in my feelings, emotions be hittin' too strong (Nah, nah)
If I open up to you, just promise you won't do me wrong (Don't do me wrong)
I don't know the secrets you hide, hopefully I can just trust you with mine (Yeah)
I don't need nobody, you leave, I'ma do me, baby, 'cause I

They be thinkin' they know what's goin' on (Nah, nah, nah)
Wanna see me hеartbroken so I can sing love songs like
I'm your man and you'rе my girl
Christian Dior your world
You match my whole fly
Show you off to the whole wide world
You're my girl
Outside, you act shy
I know you inside
Seen you at your worst times
And I'll fuck you right, I will
I'll fuck you right, I will
I'ma fuck you, feelin' like no one has ever made you feel, yeah (Oh, oh)

I can't be in my feelings, emotions be hittin' too strong (Hittin' too strong)
I can't open up to you, I feel like you gon' do me wrong (Gon' do me wrong)
I don't know the intentions you hide, but I guess I'll just have to see over time (Yeah)
I don't need no one, if you leave, I'ma do me, baby, 'cause (Oh, no)
I can't be in my feelings, emotions be hittin' too strong (Nah, nah)
If I open up to you, just promise you won't do me wrong (Don't do me wrong)
I don't know the secrets you hide, hopefully I can just trust you with mine (Yeah)
I don't need nobody, you leave, I'ma do me, baby, 'cause I
You might also like
I get it (Yeah)
Swipe the card, no limit (Card, no limit)
Papers and grabba, no Swishers
Captain Hook, big fisher (Captain Hook)
Had to cut out my ex out the picture
In the BX, I'm that nigga
But that's where they put my best friends in the system
Gets more lonely every time I get richer
Nowadays, I don't wanna take pictures, yeah (I don't wanna take pictures)
Outside, you act shy
You're exactly my type
I'ma tell it to the whole wide world, yeah
And they fiendin' to know what be goin' on
Wanna see me heartbroken so I can sing love songs like (Ooh, ooh, ooh)

I can't be in my feelings, emotions be hittin' too strong (Hittin' too strong)
I can't open up to you, I feel like you gon' do me wrong (Gon' do me wrong)
I don't know the intentions you hide, but I guess I'll just have to see over time (Yeah)
I don't need no one, if you leave, I'ma do me, baby, 'cause (Oh, no)
I can't be in my feelings, emotions be hittin' too strong (Nah, nah)
If I open up to you, just promise you won't do me wrong (Don't do me wrong)
I don't know the secrets you hide, hopefully I can just trust you with mine (Yeah)
I don't need nobody, you leave, I'ma do me, baby, 'cause I (Yeah)Embed"
