artist,song,release_date_for_display,language,stats,release_date_components,full_title,song_id,lyrics
Favorite,4Guns,"June 5, 2020",de,"{'unreviewed_annotations': 5, 'hot': False}","{'year': 2020, 'month': 6, 'day': 5}","4Guns by Favorite (Ft. FettC, Pushky & RAF45)",5646966,"6 Contributors4Guns Lyrics
Weder dein Dad, noch deine Mum passen auf
Also was?! Guck ich spring' über deinen Stabmattenzaun
Hol' die Gasknarre raus, zieh' die Tarnmaske auf
Und tret' dein Spahnplattenhaus mit der Stahlkappe auf
Montier' an BenZon sein' Waagen Sprengkörperkabel
Und wenn die Bremsen versagen, hagelt es Spenderorgane
Dein Saftladen, kann man knicken wie Klappspaten und Pappkarten
Hinterlasse Spuren wie Lackfarben
Und Dachschaden, wenn ich dir feste auf deinen Schädel kloppe
Und du lässt dich jeden Tag voll laufen wie 'ne Regentonne
Sag was du willst, ich schreib' Lieder für deine Stars
Die Visacart ist schwarz
Nimm 'ne lilane und zahle Bar
Submarina für 30K
Du machst in einem Jahr nicht das, was ich mit Steuerhinterziehung verdiene an einem Tag
Yeah, wir, hier, werden diese Opfer schlagen
Crusen im Aston Martin vorbei an den Betonfassaden

Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
Islalalalala
Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
E`s lalalalala
You might also like
K-I-S-S, ich hab Niggalippen (yüah)
Alle Hoes woll'n den besten Stripper ficken
Lass die Ticker ticken (yüah)
Lass die Kiffer sniffen (oha yea)
Lass die Sniffer kiffen (yea)
Wer schreit erntet, verteil'n, sonst Schwertbeil (oha yea)
Und meine Lines extra schlimme (biatch)
Guck wie viel Zeit ich mit Sex verbringe
Ich brauche mehr Zeit, ich entwickel' Hexapimmel
Favgang, wir woll'n König werden (yüah)
Alle Ölreserven (yüah)
Du disst uns nicht - schönes sterben
Und geh'n wir drauf, dann mit Löwenherzen
Außer dem Squrill-Squrill-Königsquerzen  - yea
Zikke, zakke Hühnerkacke
Nigga, dein Security der Überlappen
Ich fress' müde Pappen und bekomm' ne Psychose
Auf meinem Konto Trillionen
Was los, hä?

Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
Islalalalala
Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
E`s lalalalala
Du hast Probleme mit uns? Wir Probleme mit dir!
Du frisst ewig Tabletten, ich saufe jeden Tag Bier
Ich bin schon 'ne Ewigkeit hier
Aber keinem ist es aufgefallen
Du willst 'nen Käfigfight? Ok! - Faust geballt
Ich geh Ballet tanzen mit Christoph und Pushky
Leck Loredaner die Muschi
Und bums von Satan die Mutti
Ich haltet Favorite für tot?
Hier bekommt er Wasser und Brot
Wir bauen Burgen aus Koks
Macht was ihr wollt, ihr werdet und es nicht mehr los (nein!)
Wut und Trend sind für uns wie Ausland
Ich geh' in den Saunaclub und furz die Frau'n an
Die Leute erkenn' mich, erkenn' uns
Wir häng' in 'ner Gang rum
Borbecker Platte - Treffpunkt ist Brennpunkt
Click, Clack, Bam (Bam, Bam!) - ich shoote die Kugeln
Während wir Wodka saufen
Gehst du Gurkenwasser gurgeln (Bah!)
Deutschraps Overdose
Ich hab' das Komakoke
Bevor ihr mein' Arsch kriegt, seid ihr alle tot (Bam!)

Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
Islalalalala
Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
E`s lalalalala

Das Internet vollgestopft mit Hass und Neid
In den Kommentaren machen sich nur Missgestalten breit
Wieder seid ihr nur am schreiben (Was?)
Wir ziehen Fav runter? Via Insta kann man zeigen
Alles Promo, lass die Klickzahlen wieder steigen
Gutes Marketing kommt nicht von alleine
Der Harlekin schmiedet blödsinniger weise
Seine böswilligen Streiche
Lass den Dog von der Leine
Er beißt Ohr ab wie Tysen (Ha!)
Wie Fav sagen würde: ""Ihr seid alle scheiße""
Alles Lachnummern, nur weil ihr die Schiene nicht fahrt
Ihr geht den Bach runter - brauchen keine 40K
Um 'n bisschen Werbung zu machen, reicht nur die nächste Aktion
Und schon ist Fav in aller Munde, so wie Corona, mein Sohn
So tief am Boden und die Luft wird jetzt ziemlich knapp
Ich behandel dich wie Pelzfieh und zieh dich ab
Ich bin behindert, aber 90% weniger als du
Ich mein, du spuckst beim reden - ich mag die Regenjacke zu

Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
Islalalalala
Wir haben Gear Fun
Yeah, Punk, stirb langsam
4 Guns
Vietnam
E`s lalalalalaEmbed"
Favorite,Ich box Michael Jackson,"April 26, 2020",de,"{'unreviewed_annotations': 23, 'hot': False, 'pageviews': 8158}","{'year': 2020, 'month': 4, 'day': 26}",Ich box Michael Jackson by Favorite,5557908,"18 ContributorsIch box Michael Jackson Lyrics
Ich geh' auf dich drauf, wie der Staat auf Pac
Zu viel Nase ziehen heißt ich schlaf' auch nachts
Superstar MC, der den Arsch auf hat
Ich schubse Master P was vom Parkhausdach
Ich box mich mit Cam'ron, ich box Apache
Ich box Santana tfu Rotzefratze
Ich häng' nur mit Nazis, der Block voll Glatzen
Na weil ich das mit Gott verkackte
Fotze, Ratte, ich mein' Obama
Ich ficke wen Nigger? Deine Mama
Keine Drama, weil ich bin Richter
In meiner Welt, in der keine Gesicht hat
Scheine am Strich, jap ich reiße dich auf
Christine vom Jahnplatz ich scheiße ins Maul

Ich box Michael Jackson ist noch keine Action
Guck wie ich dem Boss seine Ex film' beim Sexten
Ecstasy Teile, mein Arsch am Schwitzen
Ey fress meine Scheiße wie Satanisten

You might also likeEine Nose, ich mutiere sofort zum Engel
Ich morde 'ne Menge, dabei laufen Chorgesänge
Plus der Pornochannel, ich boxe mich hier durch alle Ordenränge
Farid kriegt eins auf die Ohren der Bengel
Jap, es ist Danger, nichts zu rätseln
Ihr wollt meine Christusbrezel vernichten und geht nicht
Und du bist eher ein schlechter Stripper
Ich die Nummer Eins und guck dein Team nicht ein einziger echter Nigger
Wer ist FAV, ein nach Mekka trippender Jihadist, den du niemals disst
Du kennst nicht diese Junge, wie was nicht?
Unendlich viele Dunkellilas, bitch
Und Hennessy und dann spiel' mein Hit
Ist mies sein Muss
Bei mir ist alles wies sein muss
Bei dir ist wieder fies, denn es fiel ein Schuss
Ein Warnschuss in dein Gebein, Schienbeinbruch

Ich box Michael Jackson ist noch keine Action
Guck wie ich dem Boss seine Ex film' beim Sexten
Ecstasy Teile, mein Arsch am Schwitzen
Ey fress meine Scheiße wie Satanisten
Ich box Michael Jackson ist noch keine Action
Guck wie ich dem Boss seine Ex film' beim Sexten
Ecstasy Teile, mein Arsch am Schwitzen
Ey fress meine Scheiße wie Satanisten

Zigaretten und Gras, mit Niggas rappen im Park
Melbeatz in den Arsch ficken, fresse Savas
Wir sind die Einen, die immer was sie mögen tun
FAV Gang, Niggi, böses Blut
Und wieder schiebe ich in meiner Höhle Wut
Eyyo scheiß mal auf Schön und Gut, Königtum
Denn der Orden ist back, wer vor'm Orbit Respekt hat
Ist morgen schon weg , jeder Ort wird verdreckt
Sorgen und Pech, die dunkle Seite der Macht
Alles riecht nach Hundescheiße im Club
Comeback
Favorite 20205Embed"
Favorite,Duckface,"March 8, 2019",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 3, 'day': 8}",Duckface by Favorite,5315412,"4 ContributorsDuckface LyricsPart 1
Ich hab 'n dicken, guck dich an und mein Schwanz wird kurz
Du bist so hässlich, du wirst von mir nicht einmal angefurzt
Warum machst du Welle, Hoe?! Leck mir den Arsch!
Nach dem Rimjob siehst du aus wie'n Kleinkind nach 'nem Nutellatoast
Ich bestelle mir 'ne Alte, die ich öfters mal anwichs'
Churches of Campus? ne! ... of Cum bitch!
Plus, ich bin der neue bei Pro NRW
Riech du mal bitte an mei'm Po, wenn er bläht
Mit 'nem Robomove schlägt Fav dich beim Dancecontest
Scheiße die Bullen kommen! Pack besser mal den Sprengstoff weg!
Und ich habe kein Gottkomplex, thicc aber mein Hauskomplex, nigga!
Und ich tanz durch die Wohnung und sieh ein Ohr
Im Badezimmer liegen zwei Kinderleichen - Lia und George
Nicht schlimm! Ich bin Budist, die werden wiedergeboren
Ich habe noch nie nicht bei Fifa verloren (Loser!)
Hook
Guck zu wie ich mit quiet voll einen absnake
Psychoballereien in dein Duckface, Duckface
Bitch frag dich, warum ich dich nicht flachleg
Du Mistschwein, erstick an deinem Hackstake, Hackstake
Guck zu wie ich mit quiet voll einen absnake
Psychoballereien in dein Duckface, Duckface
Bitch frag dich, warum ich dich nicht flachleg
Du Mistschwein, erstick an deinem Hackstake, Hackstake
You might also likePart 2
Ey, wie die Pappe mir den Rest gibt
???
???
Ey, wie krass bin ich auf Assid ist nicht cool, aber wahr und plötzlich frage ich mich was wohl Luthi dazu sagt (Luthiger Islam)
Richtige Antwort! Kampfsport! Wir komm vorbei und ficken deinen Standort
Ich bin ganz Ohr! Es gibt Upperclass ... dazu noch ne Wasserstoffbombe
Was bin ich? ... ! Rapp ich nicht gerade, bin ich am Rassen diskriminieren. Was bin ich? ... !
Du willst Sex, Baby? Ich strull fies! Guck wie ich mit AK auf die Bullen schieß, Selfie mit ...
Ich feier Pier Vogel, auch wenn er nicht gern gesehen ist
Komm an die macht und dann gibts jeden Tag ne Fernsehprädig
Ey die graußhaarige Bestie! Ich sauf gerad' auf 'nem Festival, der Alk wird meine Aussage bekräftigen, tötet sie!
Hook
Guck zu wie ich mit quiet voll einen absnake
Psychoballereien in dein Duckface, Duckface
Bitch frag dich, warum ich dich nicht flachleg
Du Mistschwein, erstick an deinem Hackstake, Hackstake
Guck zu wie ich mit quiet voll einen absnake
Psychoballereien in dein Duckface, Duckface
Bitch frag dich, warum ich dich nicht flachleg
Du Mistschwein, erstick an deinem Hackstake, HackstakeEmbed"
Favorite,Dre,"February 21, 2019",,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 2, 'day': 21}",Dre by Favorite,4450611,"2 ContributorsDre LyricsYeah
Favorite
Buy or die 2019
Yeah
Dr. Dre yeah
Eyo ""California Love"" war ein riesen Hit
Den Videoclip, die Klamotten fand ich irgendwie schick
Manchmal trag ich sie heut noch, dann wird gestrippt
Eazy - E ist tot, denn er hat mit mir gefickt
Und ""Hey Dr. Dre wann kommt Detox raus?""
Ich sag wieder mal Dienstag, doch schieb noch auf
„Mein Lieblingslied von dir ist „Still D.R.E.““ - meins auch
Ich wär gerne stolz drauf, doch leider ist der Beat geklaut
Und der Text auch, in meiner Villa chilln paar Weiße
Und machen Beats, „Still D.R.E.“ zum Beispiel
Mein Kinofilm erinnert viele an wilde Zeiten
Die zwar geil waren, doch der Film war leider irgendwie scheiße
Als mein Sohn noch klein war da sniffte ich Koks
Er sah es, er nahm es auch richtig so Sohn
Ein paar Jahre später war ich sein Idol
Ich machte Hits und er nichts wohl, er fixxte sich tot
Deathrow verließ ich weil ich (?) schob
Ich dachte scheiß mal auf Beats bro wir ticken Koks
Ich hing zu viel mit der Gang rum, der Endpunkt
Als Pac abgeknallt wurd hielt ich zu Orlando
You might also likeStill -  mach ich Geld mit den Alben von Pac
Dre -  meine falschen Freunde knallten ihn ab
Still - auf nem Hill denn ich meide die Stadt
Eazy E und Pac beide habe ich leider gehasst
Still -  mach ich Geld mit den Alben von Pac
Dre -  meine falschen Freunde knallten ihn ab
Still - auf nem Hill denn ich meide die Stadt
Eazy E und Pac beide habe ich leider gehasst
Aha lets go
Ok weiter im Takt, nicht einmal im Knast
Ein braver, kleiner, peinlicher Spast
Und Partyweiber tanzten auf meinen Beats
Doch welcher ist von mir ? - in Wahrheit keiner
The Game war ein Christ, deshalb hab ich ihn verflucht
Hat nicht geklappt, ich hielt mich für ein Huhn
Gefickt haben wir nie, habens nie richtig versucht
Ne Pulle Whiskey, dann haben wir n bisschen geknutscht
Und fifty 50 ist cool und richtig lustig drauf
Es blieb nicht bei nem Kuss, genau er musste kauen
Und sobald er bei mir signte, war der Hurensohn gefickt
Ich schickte ihn ins Fitnesstudio, so wurd er Satanist
Ich laber nicht, nur glaubt dran yes ich bin gay
Ich saug Schwanz, kau dran, wenn ich XTC nehm
Und „2001“ war ne sauschlechte CD
Keiner hier hat so ne hässliche Fresse wie Dre ey
Still -  mach ich Geld mit den Alben von Pac
Dre -  meine falschen Freunde knallten ihn ab
Still - auf nem Hill denn ich meide die Stadt
Eazy E und Pac beide habe ich leider gehasst
Still -  mach ich Geld mit den Alben von Pac
Dre -  meine falschen Freunde knallten ihn ab
Still - auf nem Hill denn ich meide die Stadt
Eazy E und Pac beide habe ich leider gehasstEmbed"
Favorite,"Schock, Selfmade!","January 18, 2019",de,"{'unreviewed_annotations': 3, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}","Schock, Selfmade! by Favorite",4241543,"3 ContributorsSchock, Selfmade! Lyrics
Guck, was ich tu', die ganze Welt is’ geschockt
Wie von Kälte, ich bin so cool, du hältst mich für Gott
Wegen Selfmade? (Ey) Früher war Elvir Boss
Er hörte das mit Fav und  und schoss sich selbst in den Kopf
Weil er Hälse gestopft mit Geld
Es is' Fav, ich seh' ’n Foto von mir mit meinen Eltern und kotz'
Kein Verhältnis, kein Bock, keine Zeile wert, yeah
Wie egal es mir doch wär, wenn ihr beide sterbt, yeah
Heute mit Melanie Schnelles zieh'n
Morgen dann mit Hella Speed
Die Bitch der ich's besorge ist mir relativ egal, yeah
Fav, ich mache Welle wie 'n Wal, yeah
Du kommst nicht an mein'n Kontostand, ne kellertiefe Zahl
Eyo, alle NSA-Cams, die mich seh'n: Aus!
Ich hau' dir deine Zähne statt ’n Mixtape raus, Bitch, gib auf
Du legst dich mit dem Teufel an, verlierst den Kampf
Du legst dich einmal mit dem Teufel an und stirbst daran, BitchYou might also likeEmbed"
Favorite,Mein Ruf ist gefickt,"January 18, 2019",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}",Mein Ruf ist gefickt by Favorite,4241541,"4 ContributorsMein Ruf ist gefickt Lyrics
Okay, die nächste Kugel trifft
Du und ich ist nicht, stupid Bitch
Hure, verpiss dich, mein Ruf is' gefickt?
Geh schnell, sonst hast du gleich Blut im Gesicht
Ein Klatsch, du machst ein Looping ins Nichts
Groupie-Kids geben sich für älter aus
Ich fick' sie durch und hoff' sie hält das  Elternhaus
Der Mond is' finster
Und manche von euch sind so doof
Man könnt' mein'n ihr wohnt dahinter
Was?You might also likeEmbed"
Favorite,Wer ist Capital Bra?,"January 18, 2019",de,"{'unreviewed_annotations': 2, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}",Wer ist Capital Bra? by Favorite,4241542,"3 ContributorsWer ist Capital Bra? Lyrics
Wer macht mich radikal nach?
Capital Bra, sag, wer ist dein Papi? Savas?
Megan Fox, ich pack' dir an 'n Arsch
Yeah, Bitch, ich begrabsch' dich
Was Brian, dieser Spasti, nicht darf

Ich lass' die Hexen sing'n und danach hab' ich Sex und stink'
Fav, besser wär, du wäschst dich! Stimmt
Ich stech' dich, Kind, plan dein Comeback komplett 
Ey, Melbeatz, du bist hässlich und schlecht geschminkt
Setz dich hin, du bekommst Catherines Ring
Du hast zwar zugenomm'n, bist fett
Und besser nimm 'ne Pfefferminz
Du stinkst aus 'm Maul
Fav is' King, Frauen denken d'ran und fingern sich drauf
Werden bewusstlos und erinnern sich kaum
Wir ich an die Party vorletztens
All die Schwarzen sind ätzend
Nigga Fav, ich häng' mit Nazis und Hexen, Äh
Ich rappe durchschnittlich, ich singe schlecht
Doch trotzdem nenn' ich mich King of Rap
Immer auf Pep außer wenn ich Dinger festniggerYou might also likeEmbed"
Favorite,Intro (FAV Zeit 2019),"January 18, 2019",de,"{'unreviewed_annotations': 1, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}",Intro (FAV Zeit 2019) by Favorite,4227865,"2 ContributorsIntro (FAV Zeit 2019) Lyrics
Es is' Fav Zeit, Nigga, scheiße, was geht?
Du weißt, es is’ solange die Zeiger sich dreh'n
Is' hier Fav Zeit, Nigger, der King an der Ruhr
Für immer Nummer Eins in Sachen beste innere Uhr

Die Leute, sie motzen
Sie wollten mir trotzen
Guck mal, ihr gehört zu den’n
Dumm fick' ich eure Mutter noch heut'
Sie verliert, wenn ich Bock und Lust hab'
Fünfhundert Gramm reudige Fotzenbutter
Die Cops woll'n die Knoll'n im Rucksack
Und die Freiheit eines echten Niggers nehm'n
Doch, der Cop, der mich durchsucht is' voll der Lutscher
Ich knall’ den Hurensohn einfach ab, fick auf den
Die Uhr tickt laut, tickt aus, wenn ich rausgeh’
Ich bin, wenn ich aufnehm', ein skrupelloser G
Ich mache Mucke, wann ich will, ich brauch’ kein' Studiotermin
Was du Hurensohn bekommst ist was du Hurensohn verdienst

Es is' Fav Zeit, Nigga, scheiße, was geht?
Du weißt es, solange die Zeiger sich dreh'n
Is’ hier Fav Zeit, Nigger, der King an der Ruhr
Für immer Nummer Eins in Sachen beste innere Uhr
You might also like
Es ging: Patte machen, Geld besorgen
Weniger darum, die ganze scheiß verkackte Welt zu 
Keiner hatte ‘n Heldenorden
Manch einer war zu schnell gestorben
Denn er war ein Schatten seiner Selbst geworden
Bitch, ich war am Tapes recorden
Die Führer geben mir heftig
Mein Leben is' hässlich
Ich war mit Überleben beschäftigt
Und mein Talent fast völlig verkackt
Keiner gönnte mir nur irgendetwas, denn ich war in  gefang'n
Doch ich könnte den Kampf, der der Menschheit bevorsteht
Gewinnen, es is' Fav Zeit - Supporte den King

Es is' Fav Zeit, Nigga, scheiße, was geht?
Du weißt es, solange die Zeiger sich dreh'n
Is' hier Fav Zeit, Nigger, der King an der Ruhr
Für immer Nummer Eins in Sachen beste innere UhrEmbed"
Favorite,Intro (Fliegender Teufel),"January 18, 2019",de,"{'unreviewed_annotations': 3, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}",Intro (Fliegender Teufel) by Favorite,4241539,"4 ContributorsIntro (Fliegender Teufel) Lyrics
45er, yüah, Nigga
Ich spüre kein' Schmerz wie ein Tier, Nigga
Yüah, Nigga, nichts im Hirn
Wenn ich will, fick' ich Britney Spears bis sie stirbt
Ich hab' Langeweile, spritz mir Fear
Ich riskier's, Nigga, wenn ich sterb', bin ich blau
Zehn Jahre Hölle, danach werd' ich verbaut
Mach den Fernseher ruhig laut
Denn ich halt grad 'ne sehr krasse Rede
Hat wer was dagegen, gibt's erst mal paar Schläge
B-Universum
Wir geh'n mit Allah und die aus 'm A sehen's verkehrt 'rum
Mein Herz pumpt mir mein ganzes Blut in den Schwanz
Ja, Nica ist mein Groupie und tanzt für mich
Doch wem guck' ich grad zu? 'Ner and'ren Bitch
Ja, Nica, schön, dass du tanzt, doch du kannst es nicht
Compton, Bitch
Und keiner ist so cool wie wir
Du bist wie Eazy-E, weil du an deiner Schwulness stirbst
 (2x)
Du Fotzenknecht, es is' Bossrap, ich box' dich weg
Ey, Megan Fox, ich hab' echt noch mal Bock auf Sex
Kopf verpeppt und mein Herz ist verkalkt
Mit dem von Nicole Scherzinger, yeah, Nigga, AyYou might also likeEmbed"
Favorite,Gangster4Life,"January 18, 2019",de,"{'unreviewed_annotations': 6, 'hot': False}","{'year': 2019, 'month': 1, 'day': 18}",Gangster4Life by Favorite,4241540,"4 ContributorsGangster4Life Lyrics
Fav is' ein Hurensohn, ständig auf Pep
Sieh, ich kenn' diesen Kudo nicht, er muss hier weg
Meine Gang is' so skrupellos, wir häng'n in der Backstreet
Immer, wenn wer furzen muss, denk' ich an Catherine
Action, ich release riesige Hits
Ich bin der Größte, der Schönste
Du siehst mich im Videoclip und erschießt dich wie Slick
Und, wenn nicht, würd' ich dich töten
Ey, was, Lan? Es is' der Staatsfeind, kennste
Aus dem Casino-Abspann, ich blas' drei Schwänze
ET kann jetzt rappen und nennt sich Lil Wayne
Ey, ich hab' keine Zeit für so Fans wie Drake
Scheiß auf Freundschaften, ich kauf' mir dein Feature
Du muckst auf und wirst dann verbaut wie Anita
Shout-Out an Dieter, richtig krasse Mucke, Bohlen
Spaß, fick deine Mutter du Nuttensohn
 (2x)
Du willst sein wie wir? Bleibt besser wie du
Es is' Fav, yeah, es is' Reen 2
Wie cool kann ein Mensch bitte sein?
Gangster for Life, Ga-Gangster for Life

Muskelshirt weiß, Bandana in babyblau
Heut' Nacht geh' ich aus mit Jamies Frau
Fick die Bloods, ey, ich scheiß' auf Crips
Sie geht richtig ab, er weiß von nichts
Es is' Ruhrpott-Business, Porno-Mafia
Furzende Bitches und Huren, die ich fick'
Du bist ein arschgefickter Satanist
Doch warst noch schwul als die Uhr noch tickte
Kriegst ein paar Schellen vor dem Geldautomat
Fav, der Held, mir glotzt die ganze Weiberwelt auf den Arsch
Es is' wahr, der Upperclass-Businessman
Ich kill' mit einem Klatsch acht Satanistinnen
Ich bin grade in Form und in Rage
Ich box' auf deine Nase, Joa, Hase verlor'n
Scheißegal, Bitch, nichts chillen, heute sterben
Mehrere Leute, ich will ein Teufel werden, yeahYou might also likeEmbed"
