artist,song,release_date_for_display,language,stats,release_date_components,full_title,song_id,lyrics
Andreas Bourani,Die Welt gehört dir,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Die Welt gehört dir by Andreas Bourani,2050491,"2 ContributorsDie Welt gehört dir Lyrics
Leg dich schlafen, komm zur Ruh'
Mach deine müden Augen zu
Ich wünsch' dir eine gute Reise
Der kleine Stern da, das bist du
Bevor du träumst winkst du ihm zu
Die große Welt wird jetzt ganz leise
Ich bleib' so lange, bis du schläfst
Und während du auf Wolken gehst
Zieht unten alles seine Kreise

Ich bin bei dir
Und wenn du morgen wieder aufstehst
Wartet das Leben vor der Tür
Und du mit neuer Kraft hinausziehst
Gehört die Welt dir, oh oh
Die Welt gehört dir
Du bist ihr schönster Gedanke
Alles ist möglich von hier
Die Welt gehört dir, oh oh
Die Welt gehört dir
Du bist der Anfang von morgen
Und deine Zeit beginnt hier
You might also likeDie Welt gehört dir

Du willst nach draußen, willst was seh'n
Alles erleben und versteh'n
Auf deiner Abenteuerreise
Und schläft du ein, ganz ausverseh'n
Liegst da, so rein und wunderschön
Auf deine eig'ne Art und Weise

Ich bin bei dir
Und wenn du morgen wieder aufstehst
Wartet das Leben vor der Tür
Und du mit neuer Kraft hinausziehst
Gehört die Welt dir, oh oh
Die Welt gehört dir
Du bist ihr schönster Gedanke
Alles ist möglich von hier
Die Welt gehört dir, oh oh
Die Welt gehört dir
Du bist der Anfang von morgen
Und deine Zeit beginnt hier
Die Welt gehört dir

Du hast dieses eine Leben und jetzt ist deine Zeit
Greif immer nach den Sternen, der Weg ist gar nicht weit
Mach nur, was du liebst, weil das am Ende bleibt
Die Welt steht jetzt bereitEmbed"
Andreas Bourani,Eden für dich,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Eden für dich by Andreas Bourani,2071654,"1 ContributorEden für dich LyricsGuarda il video di ""Eden Für Dich""
Ich hätte gern' ein Paradies für uns
Wir beide hätten es verdient
Tauch' mit mir ein in meine Utopie
Das Grau in grau hat ausgedient
Ich hätte gern' ein Paradies für uns
Weit weg von Plastik und Beton
Wo jede Frage eine Antwort ist
Wo all die andern' Kinder wohn'
Hier liegt mein Hafen, hier bin ich ich
In deinen Armen ein Eden für mich
Ich will nur leben, halt' dich an mich
Betanze den Regen, und Eden für dich und mich
Ich hätte gern' ein Paradies für uns
Wir haben was uns keiner nimmt
Zwei Träumer auf derselben Umlaufbahn
Die nur nach Leben süchtig sind
Ich hätte gern' ein Paradies für uns
Wo es egal ist wer du bist
Und du erzählst was du am meisten liebst
Weil hier nur zählt was grade' ist
You might also likeHier liegt mein Hafen, hier bin ich ich
In deinen Armen ein Eden für mich
Ich will nur leben, halt' dich an mich
Betanze den Regen, und Eden für dich
Mein Paradies, dein Ideal
Gib mir ein Zeichen, ein Signal
Und wir sind eins in Fantasie und Utopie
Hier liegt mein Hafen, hier bin ich ich
In deinen Armen ein Eden für mich
Ich will nur leben, halt' dich an mich
Betanze den Regen, und Eden für dich und michEmbed"
Andreas Bourani,Wunder - ltm remix,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Wunder - ltm remix by Andreas Bourani,2073609,"1 ContributorWunder - ltm remix LyricsAtme ein
Die Nacht ist klar und sie ist dein
Halt ihn fest, den Augenblick
Du kannst sein König sein
Nimm das Glück
Auf deinem Weg sieh nie zurück
Mach deine Augen auf und atme aus
Und du fühlst, das du lebt
Weil du tanzt und fliegst, du schwebst
Weil du lacht, weil du weinst und liebst
Du bist ein Wunder
Du bist mein Wunder
Quäl dich nicht und lach dem Leben ins Gesicht
Nimm jeden deiner Fehler
Stell dich Unters Licht
Dein Gewinn ist nicht die Suche nach dem Sinn
Lebst du hier und jetzt ist für dich alles drin
Und du fühlst, das du lebt
Weil du tanzt und fliegst, du schwebst
Weil du lacht, weil du weinst und liebst
Du bist ein Wunder
Du bist mein Wunder
Du hast die Welt in deiner Hand
Trag sie mit Liebe und Verstand
Ohhohhohhohh...
Atme ein
Die Nacht ist klar und sie ist dein
Und wenn du willst, kannst du ein König sein
Wenn du fühlst, dass du lebst, weil du tanzt und fliegst, du schwebst
Weil du lacht, weil du weinst und liebst
Du bist ein Wunder
Du bist mein Wunder
Du bist ein Wunder
Du bist mein Wunder
Wooow wooow yey (6)You might also likeEmbed"
Andreas Bourani,Du lässt dich gehen,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Du lässt dich gehen by Andreas Bourani,2093053,"1 ContributorDu lässt dich gehen LyricsDu willst nicht mehr wachsen
Dich nicht neu erfinden
Du willst nicht gewinnen
Am besten einfach verschwinden
Du willst nichts bewegen
Du kuckst nur verlegen
Es kommt nichts mehr raus
Dein Feuer ist aus
Du fühlst dich wie Gummi
Dabei kannst du nicht klagen
Du kannst nur die wahrheit
Nicht mehr ertragen
Ich frag: Willst du so leben
Du kuckst nur verlegen
Dein Feuer ist aus
Dein feuer ist aus
Du lässt dich gehen
Du lässt dich gehen
Lässt alles geschehen
Du lässt dich gehen
Du züchtest ein monster unter dem bett
Kämpfst gegen gespenster du läufst immer nur weg
Dein glanz ist nur noch schimmer
Du warst so genial
Und du warst immer
Meine einzige wahl
You might also likeDu lässt dich gehen
Du lässt dich gehen
Lässt alles geschehen
Du lässt dich gehen
Ich hatte jeden deiner fehler
Akzeptiert
Es tut doch nur halb so weh wenn man gemeinsam verliert
Und umso schöner
Ist jeder geteilte triumph
Doch für einen sieg
Sind deine messer einfach zu stumpf
Du lässt dich gehen
Du öässt dich gehen
Lässt alles geschehen
Du lässt dich gehen
Lässt alles geschehen
Lässt alles geschehenEmbed"
Andreas Bourani,Nur in meinem kopf - akustik version,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Nur in meinem kopf - akustik version by Andreas Bourani,2111801,"1 ContributorNur in meinem kopf - akustik version LyricsIch kann in 3 Sekunden die Welt erobern
Den Himmel stürmen und in mir wohnen
In 2 Sekunden Frieden stiften
Liebe machen, den Feind vergiften
In 'ner Sekunde Schlösser bauen
2 Tage einzieh'n und alles kaputt hau'n
Alles Geld der Welt verbrenn'
Und heut' die Zukunft kenn'
Und das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär' gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Wir sind für 2 Sekungen Ewigkeit unsichtbar
Ich stopp die Zeit
Kann in Sekunden Fliegen lernen
Und weiß wie's sein kann, nie zu sterben
Die Welt durch deine Augen seh'n
Augen zu und durch Waende geh'n
Und das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär' gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
You might also likeDu bist wie ich, ich bin wie du
Wir alle sind aus Fantasie
Wir sind aus Staub und Fantasie
Wir sind aus Staub und Fantasie
Und das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär' gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Alles nur in meinem Kopf
In meinem Kopf
Ich wär' gern länger dort geblieben
Doch die Gedanken kommen und fliegenEmbed"
Andreas Bourani,Auf uns - akustik version,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Auf uns - akustik version by Andreas Bourani,2112449,"1 ContributorAuf uns - akustik version LyricsWer friert uns diesen Moment ein
Besser kann es nicht sein
Denkt an die Tage, die hinter uns liegen
Wie lang wir Freude und Tränen schon teilen
Hier geht jeder für jeden durchs Feuer
Im Regen stehen wir niemals allein
Und solange unsere Herzen uns steuern
Wird das auch immer so sein
Ein Hoch auf das, was vor uns liegt
Dass es das Beste für uns gibt
Ein Hoch auf das, was uns vereint
Auf diese Zeit (Auf diese Zeit)
Ein Hoch auf uns (uns)
Auf dieses Leben
Auf den Moment
Der immer bleibt
Ein Hoch auf uns (uns)
Auf jetzt und ewig
Auf einen Tag
Unendlichkeit
Wir haben Flügel, schwör'n uns ewige Treue
Vergeuden uns diesen Tag
Ein Leben lang ohne Reue
Vom ersten Schritt bis ins Grab
Ein Hoch auf das, was vor uns liegt
Dass es das Beste für uns gibt
Ein Hoch auf das, was uns vereint
Auf diese Zeit (Auf diese Zeit)
Ein Hoch auf uns (uns)
Auf dieses Leben
Auf den Moment
Der immer bleibt
Ein Hoch auf uns (uns)
Auf jetzt und ewig
Auf einen Tag
Unendlichkeit (Unendlichkeit)
Ein Feuerwerk aus Endorphinen
Ein Feuerwerk zieht durch die Welt
So viele Lichter sind geblieben
Ein Augenblick, der uns unsterblich macht
Unsterblich macht
Ein Hoch auf das, was vor uns liegt
Dass es das Beste für uns gibt
Ein Hoch auf das, was uns vereint
Auf diese Zeit (Auf diese Zeit)
Ein Hoch auf uns (uns)
Auf dieses Leben
Auf den Moment
Der immer bleibt
Ein Hoch auf uns (uns)
Auf jetzt und ewig
Auf einen Tag
Unendlichkeit
Ein Hoch auf uns
Ein Feuerwerk aus Endorphinen
Ein Hoch auf uns
Ein Feuerwerk zieht durch die Welt
Ein Hoch auf uns
So viele Lichter sind geblieben
Auf unsYou might also likeEmbed"
Andreas Bourani,Auf anderen Wegen - Radio Version,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Auf anderen Wegen - Radio Version by Andreas Bourani,2112630,"3 ContributorsAuf anderen Wegen - Radio Version Lyrics
Hey
Dam, dam, dam, dam
Dam, dam, dam, dam

Du willst gehen, ich lieber springen
Wenn du redest, will ich singen
Du schlägst Wurzeln, ich muss fliegen
Wir haben die Stille um uns totgeschwiegen
Wo ist die Liebe geblieben?
Ich fühl' mich jung und du dich alt
So fallen wir um, uns fehlt der Halt
Wir müssen uns bewegen, ich bin dafür, du dagegen
Wir gehen auf anderen Wegen

Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
You might also likeDam dam dam dam dam dam

Wir sind ein festgefahrenes Ritual, das immer stärker brennt
Und ich frage nicht mehr nach, was uns verbindet oder trennt
Weil ich weiß: Wir fahren weiter im Kreis
Wir müssen atmen, wieder wachsen
Bis die alten Schalen platzen
Und wo wir uns selbst begegnen, fallen wir mitten ins Leben
Wir gehen auf anderen Wegen

Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein
Dam dam dam dam dam dam

Ich geb' dich frei
Ich werd' dich lieben
Bist ein Teil von mir geblieben
Geb' dich frei
Ich werd' dich lieben
Frei - ich werd' dich lieben

Mein Herz schlägt schneller als deins
Sie schlagen nicht mehr wie eins
Wir leuchten heller allein
Vielleicht muss es so sein

Vielleicht muss es so sein
Vielleicht muss es so sein
So sein, so sein, so sein
Dam dam dam dam dam dam dam damEmbed"
Andreas Bourani,Nur in meinem Kopf - Radio Edit,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Nur in meinem Kopf - Radio Edit by Andreas Bourani,2186114,"1 ContributorNur in meinem Kopf - Radio Edit LyricsIch kann in drei Sekunden die Welt erobern
Den Himmel stürmen und in mir wohnen
In zwei Sekunden Frieden stiften
Liebe machen, den Feind vergiften
In 'ner Sekunde Schlösser bauen
Zwei Tage einziehen und alles kaputt hauen
Alles Geld der Welt verbrennen
Und heut die Zukunft kennen
Und das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Wir sind für zwei Sekunden Ewigkeit
Unsichtbar, ich stopp die Zeit
Kann in Sekunden fliegen lernen
Weiß wie's sein kann nie zu sterben
Die Welt durch deine Augen sehen
Augen zu und durch Wände gehen
Das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
You might also likeUnd du t wie ich, ich bin wie du
Wir alle sind aus Fantasie
Wir sind aus Staub und Fantasie
Wir sind aus Staub und Fantasie
Und das ist alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Ich wär gern länger dort geblieben
Doch die Gedanken kommen und fliegen
Alles nur in meinem Kopf
Und das ist alles nur in meinem Kopf
Alles nur in meinem Kopf
In meinem Kopf
Ich wär gern länger dort geblieben
Doch die Gedanken kommen und fliegenEmbed"
Andreas Bourani,Wieder am Leben,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Wieder am Leben by Andreas Bourani,2258550,"1 ContributorWieder am Leben LyricsIch nehm' die Kisten voll mit alten Plänen
Ich schmeiß sie weg, alles muss raus
Schüttel den Staub aus meinem Jacket
Und seh' fast wieder wie ein Lebewesen aus
Meine Belohnung bin ich los
Ich komm' voran mit jedem kleinen Schritt
Und die Welt wird wieder groß
Ich spring auf und dreh' mich mit
Es vibriert in allen Sinnen
Ich saug' das ganze Universum um mich auf
Und die Orchester sollen spielen
Ich bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Ich bin wieder am Leben
Manchmal muss so ein Beben eben sein
Und wieder rollt mein rollender Stein
Endlich Schluss mit der Grübelei
Die Sonne knallt und ich fühl' mich wieder frei
Ich bin zurück um zu gewinnen
Mit Energie die man für zehn Leben braucht
Und die Orchester sollen spielen
You might also likeIch bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Kraft für zehn
Sie soll'n in hundert Jahren noch davon reden
Ich umarm den Himmel und zünd' tausend Raketen
Lass eine Million Sterne glüh'n
Und alles wird beben
Ich küss' die Welt auf ihren vollen Mund
Tanze, als würde ich schweben
Ich bin wieder am Leben
Ich bin wieder am Leben
Zeit neue Wege zu geh'n
Ich hab soviel zu geben
Trag in mir Kraft für zehn
Ich bin wieder am Leben
Wieder am Leben
Ich bin wieder am Leben
Wieder am LebenEmbed"
Andreas Bourani,Nimm meine Hand,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Nimm meine Hand by Andreas Bourani,2258904,"1 ContributorNimm meine Hand LyricsDu bist zu müde, zu farblos
Du fällst kaum auf im Grau der Stadt
Im Kopf sind nur Steine
Die irgendwer vergessen hat
Lass los was Dich festhält
Was Dich vom Abheben abhält
Nimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hier
Die Stadt frisst gern Träume
Sie hat auch deinen aufgesaugt
Es warten schon neue
Auf einen Träumer, der sich traut
Lass los was Dich festhält
Was Dich vom Abheben abhält
Nimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hier
You might also likeNimm meine Hand!
Wir balancieren über Dächer und Städte
Wir lassen uns fallen
Und landen da wo der Wind uns hin trägt
Uns kann nichts passieren
Wir lassen alles was schwer ist einfach hierEmbed"
Andreas Bourani,Delirium,,de,"{'unreviewed_annotations': 0, 'hot': False}",,Delirium by Andreas Bourani,2259006,"2 ContributorsDelirium LyricsDelirium Bist ein rausch auf dem Eis
Gefährlich schön und leicht
Eine Droge die Glück verheißt
So real und unerreicht
Du bist eine Euphorie
Man durchlebt doch bleibt sie nie
Sie vergeht nach kurzer Zeit
Nur mein Wunsch nach mehr verweilt
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Du bist ein einziger Exzess
In dem man sich vergisst
Von dem man auch nicht lässt
Wenn man sich daran verbrennt
Hab nichts gesucht und nichts vermisst
Du kamst wie Fieber über mich
Bist ein Gefühl das mich zerfrisst
Kann nicht mit dir, nicht ohne dich
You might also likeEs ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Ich will mehr, mehr
Ich hab noch nicht genug von dir
Gibt mir mehr, mehr
Ich hab noch nicht genug von dir
Mehr, mehr
Ich hab noch nicht genug von dir
Mehr, mehr, gib mir mehr
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Du bist mein Delirium
Es ist nicht leicht dir zu begegnen
Ich kann nichts dagegen tun
Ich schaff es nicht dich aufzugeben
Dabei tust du mir nicht gut
Ich hör dich in allen Liedern
Und kann nichts dagegen tun
Du bist mein Delirium
Du bist mein Delirium
Ohohooo mhmm...Embed"
Andreas Bourani,Voll gerne,,de,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 17858}",,Voll gerne by Andreas Bourani,2980871,"3 ContributorsVoll gerne Lyrics
Okay, okay, schon klar, was jetzt hier passiert
Du kommst mit wahrer Größe noch nicht klar
Du weißt nicht genau, was du fühlst, echt süß, Kleine
Menschen sind noch immer sehr berechenbar
Gleich fängt die Show für dich an
Ja, ich bin es wirklich, Maui! Zieh's dir rein
Schon sehr interessant, so insgesamt
So ein Halbgott ist halt imposant

Was soll ich sagen? Hey, voll gerne
Alles hier ist handgemacht
Es ist okay, ist okay, voll gerne
Bin nur der Durchschnittsgott von nebenan

Hey, wer stemmt mit Daumen jedes Gewicht
Du musst nicht lange raten, na ich
Wird es kalt bei Nacht wer hat das Feuer euch gebracht?
Ich hab‘ das gemacht (Yo)
Für euch fing ich die Sonne ein (Voll gerne)
Die Tagen wurden länger, Spaß muss sein
Den Wind zu zähmen war schwer (Voll gerne)
Jetzt könnt' ihr segeln übers Meer
You might also like
Was soll ich dir sagen! Hey, voll gerne
Diese Insel zog ich aus dem Meer
Davon abgesehen, gern gescheh’n, voll gerne
Ha, so bin ich eben und noch Vieles mehr
Voll gerne
Voll gerne

Da fällt mir noch was ein!
Kind, ich kann dir so viel erzähl‘n
Und jedes Naturphänomen hier erklär’n:
Die Gezeiten, das Gras, das Land
Ach, das war Maui beim Spielen im Sand!
Erschlug einen Aal, vergrub ihn zum Schluss
Dort wuchs ein Baum, dran hing die Kokosnuss
Nun geb' ich euch noch einen guten Rat
Legt euch mit mir nicht an, weil das nicht gut gehen kann
Die Tattoos hier – kommt, seht sie euch an! –
Zeigen Kämpfe, die ich schon gewann
Ich war schon überall
Nichts ist unmöglich
Seht mal, das ist Mini-Maui. Ist der nicht voll niedlich?
Ha ha ha ha ha ha hey

Ist schon okay, du weißt: Voll gerne
Für die Welt, die du so gut kennst
Es ist okay, ist okay, voll gerne
Mir fällt gerade ein, ich muss jetzt los
Komm, mach jetzt mit und sag: Voll gerne
Denn ich brauche dieses Boot
Ich segel‘ weit weg, weit weg. Voll gerne
Und danke für das tolle Angebot
Voll gerne
Voll gerne
Und dankeEmbed"
Andreas Bourani,Auf Uns,,de,"{'unreviewed_annotations': 11, 'hot': False, 'pageviews': 32251}",,Auf Uns by Andreas Bourani,447075,"7 ContributorsAuf Uns Lyrics
Wer friert uns diesen Moment ein
Besser kann es nicht sein
Denkt an die Tage, die hinter uns liegen
Wie lang wir Freude und Tränen schon teilen
Hier geht jeder für jeden durchs Feuer
Im Regen stehen wir niemals allein
Und solange unsere Herzen uns steuern
Wird das auch immer so sein

Ein Hoch auf das, was vor uns liegt
Dass es das Beste für uns gibt
Ein Hoch auf das, was uns vereint
Auf diese Zeit (Auf diese Zeit)
Ein Hoch auf uns (uns)
Auf dieses Leben
Auf den Moment
Der immer bleibt
Ein Hoch auf uns (uns)
Auf jetzt und ewig
Auf einen Tag
Unendlichkeit
You might also like
Wir haben Flügel, schwör'n uns ewige Treue
Vergolden uns diesen Tag
(One Love) Ein Leben lang ohne Reue
Vom ersten Schritt bis ins Grab


Ein Feuerwerk aus Endorphinen
Ein Feuerwerk zieht durch die Welt
So viele Lichter sind geblieben
Ein Augenblick, der uns unsterblich macht
Unsterblich macht

Ein Hoch auf uns
Ein Feuerwerk aus Endorphinen
Ein Hoch auf uns
Ein Feuerwerk zieht durch die Welt
Ein Hoch auf uns
So viele Lichter sind geblieben
Auf uns8Embed"
Annett Louisan,Blutsschwestern,"February 17, 2023",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2023, 'month': 2, 'day': 17}",Blutsschwestern by Annett Louisan,8834980,"3 ContributorsBlutsschwestern Lyrics

Ein Leben lang vis-à-vis, Mafia im Mieder
Blutsschwestern wie wir trennen sich nie wieder
Männer komm'n und geh'n, soll die Erde sich doch dreh'n
Stille Wasser sind tief, aber unsere sind tiefer

Für das, was wir schon zusammen erlebt haben
Erteil'n wir uns Absolution
Könn'n alles vergeben, vergessen
Doch erinnern uns ab und zu schon
Haben hier und da doch alle
'ne Leiche im Keller
Lügen haben schöne Beine
Wir könn'n das in Perfektion und wir bleiben

Ein Leben lang vis-à-vis, Mafia im Mieder
Blutsschwestern wie wir trennen sich nie wieder
Männer komm'n und geh'n, soll die Erde sich doch dreh'n
Stille Wasser sind tief, aber unsere sind tiefer

Lernen jetzt, was wir woll'n
Und werden trotzdem nie geschnappt
Mit Schampus und frischen Nägeln
Wir machen die Regeln im Schutze der Nacht
Roll'n jetzt, wo alle weg sind
Der Sonne entgegen
Haben Cocktailpartys, Tennistraining
Und was mit dem Gärtner gehabt, und wir bleiben
You might also like
Ein Leben lang vis-à-vis, Mafia im Mieder
Blutsschwestern wie wir trennen sich nie wieder
Männer komm'n und geh'n, soll die Erde sich doch dreh'n
Stille Wasser sind tief, aber unsere sind tieferEmbed"
Annett Louisan,Arsch,"February 17, 2023",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2023, 'month': 2, 'day': 17}",Arsch by Annett Louisan,8834981,"3 ContributorsArsch Lyrics

Du hast mich gejagt
Du hast mich erlegt
Dei'm Charme erlag ich, denn er war sahnig
Wie's ihn gar nicht mehr gibt
Du hast dich bemüht
Du hast mich berührt
Hast mir jeden Wunsch von den Augen gelesen
Mein Wesen erspürt

Und jetzt hängt mein Kopf zwischen Nashorn und Zebra
Im Eingangsbereich an der Wand

Du, du, du liebst wie ein Arsch
Du hast mich gewittert, bist mir gefolgt
Und du nahmst mich aufs Korn
Du, du, du liebst wie ein Arsch
Hast mit mir gespielt, mich gerissеn
Und dann das Intresse verlor'n
Du liеbst wie ein Arsch

Du hast mich bedient
Du hast mich beschmutzt
Warst so servilig, weiß jetzt, es war schmierig
Wurd gierig benutzt
Du hast mich verletzt
Du hast mich geküsst
Hast mich verhätschelt, dein Ego getätschelt
Getarnt, getäuscht, verpisst
You might also like
Und jetzt hängt mein Kopf zwischen Nashorn und Zebra
Im Eingangsbereich an der Wand
Da hängen auch schon Sandra und Eva
Und machen sich mit mir bekannt
Wo der Schuhlöffel hängt für die Schlangenlederschuh'
Direkt überm Schild, die blöde Kuh
Da hänge jetzt ich, ausgestopft bis zum Rand
Das hat sich gelohnt, viel'n Dank

Du, du, du liebst wie ein Arsch
Du hast mich gewittert, bist mir gefolgt
Und du nahmst mich aufs Korn
Du, du, du liebst wie ein Arsch
Hast mit mir gespielt, mich gerissen
Und dann das Intresse verlor'n
Du liebst wie ein ArschEmbed"
Annett Louisan,Wenn ich einmal sterben sollte,"February 17, 2023",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2023, 'month': 2, 'day': 17}",Wenn ich einmal sterben sollte by Annett Louisan,8834986,"3 ContributorsWenn ich einmal sterben sollte Lyrics

Wenn ich einmal sterben sollte
Verlässt die Seele ihr Verließ
Fliegt dahin, wohin sie immer wollte
In mein Zimmer in Paris

Wenn ich einmal sterben sollte
Meine Perlen auf der Brust
Hab' keine Sorge vor Kummer, Krankheit, Schmerzen
Und keine Angst mehr vor Verlust

Und all die viel'n zerplatzten Träume
Fliеgen wie vogelfrеie Spatzen in neue Räume
Und meine Lider werden schwer, ich federleicht
Lös' mich mehr und mehr
Und ich flieg' hinterher

Wenn ich einmal sterben sollte
Werd' ich zu einer Melodie
Ziehe ich nur größer, freier, schöner
In die Sept Rue de Paris
You might also like
Und all die viel'n zerplatzten Träume
Fliegen wie vogelfreie Spatzen in neue Räume
Und meine Lider werden schwer, ich federleicht
Lös' mich mehr und mehr
Und ich flieg' hinterherEmbed"
Annett Louisan,Hallo Julia,"February 17, 2023",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2023, 'month': 2, 'day': 17}",Hallo Julia by Annett Louisan,8834978,"3 ContributorsHallo Julia Lyrics

So viel hab' ich schon durchgemacht, doch noch nie war ich religiös
Heut fang' ich mit Katholisch an, denn die sind so schön pompös
Dann trink' ich gratis roten Wein, zur Not gibt es immer Brot
Könnte über Wasser geh'n, es gäb ein Leben nach dem Tod

Endlich kann ich glauben, was war, kommt auf den Schrott
Ich glaub' nicht mehr an mich, ich glaub' nur noch an Gott
Und ich, ich wär erleuchtet, von dieser Welt entrückt
Ich sing' nur noch im Kirchenchor und hör' die Stimm'n des Glücks
Hallo, Julia, hallo, Julia
Hallo, Julia, hallo

Ich bräuchte keine Drogen mehr, Jesus gäb mir Kraft
Ich schlöss dich in mein Nachtgebet und hoff', dass du's auch schaffst
Statt Rave fahr' ich zum Kirchentag und bete mich in Trance
Meine Knie sind auch schon wund, ich sing' christliche Chansons

Endlich kann ich glauben, was war, kommt auf den Schrott
Ich glaub' nicht mehr an mich, ich glaub' nur noch an Gott
Und ich, ich wär erleuchtet, von dieser Welt entrückt
Ich sing' nur noch im Kirchenchor und hör' die Stimm'n des Glücks
Hallo, Julia, hallo, Julia
Hallo, Julia, hallo
Hallo, Julia, hallo, Julia
Hallo, Julia, hallo
You might also like
Ah-ah-ah, ah-ah-ah
Ah-ah-ah
Ah-ah-ah, ah-ah-ah
Ah-ah-ahEmbed"
Annett Louisan,Wenn ich groß bin,"February 17, 2023",de,"{'unreviewed_annotations': 0, 'hot': False}","{'year': 2023, 'month': 2, 'day': 17}",Wenn ich groß bin by Annett Louisan,8834982,"4 ContributorsWenn ich groß bin Lyrics

Ich hab' gespielt, solang es ging
Aufhören, wenn's am schönsten ist, das konnt ich nie
Ich hab' geliebt, so doll ich kann
Was auf der Strecke blieb, war Fantasie
Et quand je rêve, j'entends la voix
Qui chante, qui crie sans désespoir
J'ai oublié d'être libre sans raison

Wenn ich groß bin, mach' ich den ganzen Tag Musik
Wenn ich groß bin, bin ich bedingungslos verliebt
Und ich träum' davon, wie ich später bin
Wenn ich groß bin, werd' ich Kind

Ich hab' gelernt, studiert, malocht
Für Geld und mit Erfolg, doch nie genug
Ich wurde Expertin
Untеrnehmer und Ärztin
Mutter und Gеfährtin, doch gut genug
Et quand je donne, petite fille
Me dit tout bas : ""ce n'est pas fini""
La vie en rose, c'est en chemin
You might also like
Wenn ich groß bin, mach' ich den ganzen Tag Musik
Wenn ich groß bin, bin ich bedingungslos verliebt
Und ich träum' davon, wie ich später bin
Wenn ich groß bin, werd' ich KindEmbed"
