genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Rock,Rammstein,Rosenrot,2005,Rosenrot,2000,70849,Rosenrot by Rammstein,"{'year': 2005, 'month': 12, 'day': 16}","December 16, 2005","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 138285}","TranslationsEnglishRosenrot Lyrics

Sah ein Mädchen ein Röslein steh'n
Blühte dort in lichten Höh'n
So sprach sie ihren Liebsten an
Ob er es ihr steigen kann

Sie will es und so ist es fein
So war es und so wird es immer sein
Sie will es und so ist es Brauch
Was sie will, bekommt sie auch
Tiefe Brunnen muss man graben
Wenn man klares Wasser will
Rosenrot, oh rosenrot
Tiefe Wasser sind nicht still

Der Jüngling steigt den Berg mit Qual
Die Aussicht ist ihm sehr egal
Hat das Röslein nur im Sinn
Bringt es seiner Liebsten hin

Sie will es und so ist es fein
So war es und so wird es immer sein
Sie will es und so ist es Brauch
Was sie will, bekommt sie auch

Tiefe Brunnen muss man graben
Wenn man klares Wasser will
Rosenrot, oh rosenrot
Tiefe Wasser sind nicht still
Tiefe Brunnen muss man graben
Wenn man klares Wasser will
Rosenrot oh Rosenrot
Tiefe Wasser sind nicht still
You might also like
An seinen Stiefeln bricht ein Stein
Will nicht mehr am Felsen sein
Und ein Schrei tut jedem kund
Beide fallen in den Grund

Sie will es und so ist es fein
So war es und so wird es immer sein
Sie will es und so ist es Brauch
Was sie will, bekommt sie auch

Tiefe Brunnen muss man graben
Wenn man klares Wasser will
Rosenrot, oh rosenrot
Tiefe Wasser sind nicht still
Tiefe Brunnen muss man graben
Wenn man klares Wasser will
Rosenrot, oh rosenrot
Tiefe Wasser sind nicht still15Embed"
Rock,Rammstein,Rosenrot,2005,Spring,2000,70850,Spring by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 17360}","TranslationsEnglishSpring Lyrics
Auf einer Brücke ziemlich hoch
Hält ein Mann die Arme auf
Da steht er nun und zögert noch
Die Menschen strömen gleich zuhauf
Auch ich lass' mir das nicht entgehen
Das will ich aus der Nähe sehen
Ich stell' mich in die erste Reihe
Und schreie

Der Mann will von der Brücke steigen
Die Menschen fangen an zu hassen
Bilden einen dichten Reigen
Und wollen ihn nicht nach unten lassen
So steigt er noch mal nach oben
Und der Mob fängt an zu toben
Sie wollen seine Innereien
Und schreien
Spring
Spring
Spring
Spring
Erlöse mich
Spring
Enttäusch mich nicht
Spring für mich
Spring ins Licht
Spring

Jetzt fängt der Mann zu weinen an
(Heimlich schiebt sich eine Wolke)
Fragt sich: „Was hab ich getan“
(Vor die Sonne, es wird kalt)
„Ich wollte nur zur Aussicht gehen
(Die Menschen laufen aus den Reihen)
Und in den Abendhimmel sehen“
Und sie schreien

Spring
Spring
Sie schreien
Spring
Spring
Erlöse mich
Spring
Enttäusch mich nicht
Spring für mich
Spring ins Licht
Spring
You might also like
Heimlich schiebt sich eine Wolke
Vor die Sonne, es wird kalt
Doch tausend Sonnen brennen nur für dich
Ich schleich mich heimlich auf die Brücke
Tret ihm von hinten in den Rücken
Erlöse ihn von dieser Schmach
Ja, und schrei ihm nach

Spring
Spring
Spring
Spring
Erlöse dich
Spring
Enttäusch mich nicht
Spring, spring für mich
Spring
Enttäusch mich nicht6Embed"
Rock,Rammstein,Rosenrot,2005,Wo bist Du,2000,70852,Wo bist du by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 21225}","TranslationsEnglishWo bist du LyricsIch liebe dich
Ich liebe dich nicht
Ich liebe dich nicht mehr
Ich liebe dich nicht mehr oder weniger als du
Als du mich geliebt hast
Als du mich noch geliebt hast
Die schönen Mädchen sind nicht schön
Die warmen Hände sind so kalt
Alle Uhren bleiben stehen
Lachen ist nicht mehr gesund und bald
Such' ich dich hinter dem Licht
Wo bist du
So allein will ich nicht sein
Wo bist du
Die schönen Mädchen sind nicht schön
Die warmen Hände sind so kalt
Alle Uhren bleiben stehen
Lachen ist nicht mehr gesund, und bald
Ich suche dich hinter dem Licht
Wo bist du
So allein will ich nicht sein
Wo bist du
Ich such' dich unter jedem Stein
Wo bist du
Ich schlaf' mit einem Messer ein
Wo bist duYou might also like3Embed"
Rock,Rammstein,Rosenrot,2005,Zerstören,2000,70855,Zerstören by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 24333}","TranslationsEnglishZerstören Lyrics
Yar yarim, sen ağlama. Katlanamam

Meine Sachen will ich pflegen
Den Rest in Schutt und Asche legen
Zerreißen, zerschmeißen
Zerdrücken, zerpflücken
Ich geh' am Gartenzaun entlang
Wieder spür' ich diesen Drang
Ich muss zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Ich muss zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Nein

Ich nehme eure Siebensachen
Werde sie zunichtemachen
Zersägen, zerlegen
Nicht fragen, zerschlagen
Und jetzt die Königsdisziplin
Ein Köpfchen von der Puppe ziehen
Verletzen, zerfetzen, zersetzen

Zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Ich muss zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Nein


Ich würde gern etwas zerstören
Doch es darf nicht mir gehören
Ich will ein guter Junge sein
Doch das Verlangen holt mich ein
You might also like
Ich muss zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Ich muss zerstören (Ja, ja, ja)
Doch es darf nicht mir gehören
Nein

Zerreißen, zerschmeißen
Zerdrücken, zerpflücken
Zerhauen und klauen
Nicht fragen, zerschlagen
Zerfetzen, verletzen
Zerbrennen, dann rennen
Zersägen, zerlegen
Zerbrechen, sich rächen

Er traf ein Mädchen, das war blind
Geteiltes Leid und gleichgesinnt
Sah einen Stern vom Himmel gehen
Und wünschte sich, sie könnte sehn
Sie hat die Augen aufgemacht
Verließ ihn noch zur selben Nacht2Embed"
Rock,Rammstein,Rosenrot,2005,Hilf mir,2000,70856,Hilf mir by Rammstein,"{'year': 2005, 'month': 10, 'day': 8}","October 8, 2005","{'unreviewed_annotations': 6, 'hot': False, 'pageviews': 19679}","TranslationsEnglishHilf mir Lyrics
Ich war ganz allein zu Haus
Die Eltern waren beide aus
Da sah ich plötzlich vor mir stehen
Ein Schächtelchen nett anzusehen
Ei sprach ich wie schön und fein
Das muss ein trefflich Spielzeug sein
Ich zünde mir ein Hölzchen an
Wie's oft die Mutter hat getan

Immer wenn ich einsam bin
Zieht es mich zum Feuer hin
Warum ist die Sonne rund
Warum werd' ich nicht gesund
Es greift nach mir, ich wehr mich nicht
Springt mir mit Krallen ins Gesicht
Es beißt sich fest, es schmerzt mich sehr
Ich spring' im Zimmer hin und her
Oh weh, die Flamme fäßt das Kleid
Die Jacke brennt, es leuchtet weit
Es brennt die Hand, es brennt das Haar
Ich brenn' am ganzen Leib sogar
Immer wenn ich einsam bin
Zieht es mich zum Feuer hin
Warum ist die Sonne rund
Warum werd' ich nicht gesund -
Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht – Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht – Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht – Das Feuer liebt mich
Hilf mir
Hilf mir
Das Feuer liebt mich nicht – Das Feuer liebt mich
You might also likeIch bin verbrannt, mit Haut und Haar
Verbrannt ist alles ganz und gar
Aus der Asche ganz allein
Steig ich auf zum Sonnenschein
Das Feuer liebt mich
Das Feuer liebt mich
Das Feuer liebt mich
Das Feuer liebt mich, ja
Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht
Das Feuer liebt mich
Das Feuer liebt mich nicht
Hilf mir
Hilf mir
Hilf mir
Hilf mir3Embed"
Rock,Rammstein,Rosenrot,2005,Feuer und Wasser,2000,70858,Feuer und Wasser by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 24615}","TranslationsEnglishFeuer und Wasser LyricsWenn sie Brust schwimmt, ist das schön
Dann kann ich in ihr Zentrum sehn
Nicht dass die Brust das Schöne wär
Ich schwimm' ihr einfach hinterher
Funkenstaub fließt aus der Mitte
Ein Feuerwerk springt aus dem Schritt
Feuer und Wasser kommt nicht zusammen
Kann man nicht binden, sind nicht verwandt
In Funken versunken steh' ich in Flammen
Und bin im Wasser verbrannt
Im Wasser verbrannt
Wenn sie nackt schwimmt, ist das schön
Dann will ich sie von hinten sehn
Nicht dass die Brüste reizvoll wären
Die Beine öffnen sich wie Scheren
Dann leuchtet heiß aus dem Versteck
Die Flamme aus dem Schenkeleck
Ja  …
Sie schwimmt, vorbei bemerkt mich nicht
Ich bin ihr Schatten, sie steht im Licht
Da ist keine Hoffnung und keine Zuversicht, denn
Feuer und Wasser kommt nicht zusammen
Kann man nicht binden, sind nicht verwandt
In Funken versunken steh' ich in Flammen
Und bin im Wasser verbrannt
Im Wasser verbrannt
So kocht das Blut in meinen Lenden
Ich halt sie fest mit nassen Händen
Glatt wie ein Fisch und kalt wie Eis
Sie wird sich nicht an mich verschwenden
Ich weiß
Feuer und Wasser kommt nie zusammen
Kann man nicht binden, sind nicht verwandt
In Funken versunken steh' ich in Flammen
Und bin im Wasser verbranntYou might also like3Embed"
Rock,Rammstein,Rosenrot,2005,Ein Lied,2000,70859,Ein Lied by Rammstein,"{'year': 2005, 'month': 10, 'day': 28}","October 28, 2005","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 14566}","TranslationsEnglishEin Lied Lyrics
Wer Gutes tut, dem wird vergeben
So seid recht gut auf allen Wegen
Dann bekommt ihr bald Besuch
Wir kommen mit dem Liederbuch

Wir sind für die Musik geboren
Wir sind die Diener eurer Ohren
Immer wenn ihr traurig seid
Spielen wir für euch
Wenn ihr ohne Sünde lebt
Einander brav das Händchen gebt
Wenn ihr nicht zur Sonne schielt
Wird für euch ein Lied gespielt

Wir sind die Diener eurer Ohren
Wir sind für die Musik geboren
Immer wenn ihr traurig seid
Spielen wir für euch

Wenn ihr nicht schlafen könnt
Sei euch ein Lied vergönnt
Und der Himmel bricht
Ein Lied fällt weich vom Himmelslicht

Wir sind für die Musik geboren
Wir sind die Diener eurer Ohren
Immer wenn ihr traurig seid
Spielen wir für euchYou might also like4Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Rammlied,2000,68618,Rammlied by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 40951}","TranslationsEnglishRammlied Lyrics

Wer wartet mit Besonnenheit
Der wird belohnt zur rechten Zeit
Nun, das Warten hat ein Ende
Leiht euer Ohr einer Legende

Rammstein
Rammstein
Manche führen, manche folgen
Herz und Seele, Hand in Hand (Hand in Hand)
Vorwärts, vorwärts, bleibt nicht stehen
Sinn und Form bekommt Verstand (Kommt Verstand)
Wenn die Freude traurig macht
Keine Sterne in der Nacht (In der Nacht)
Bist du einsam und allein
Wir sind hier, schalte ein

Rammstein
Rammstein
Rammstein

Manche führen, manche folgen
Böse Miene, gutes Spiel (Gutes Spiel)
Fressen und gefressen werden
Wir nehmen wenig, geben viel (Geben viel)
Wenn ihr keine Antwort wisst
Richtig ist, was richtig ist (Richtig ist)
Bist du traurig und allein
Wir sind zurück, schalte ein

Rammstein
Rammstein
Rammstein
Rammstein
You might also like
Ein Weg, ein Ziel, ein Motiv (Rammstein)
Eine Richtung, ein Gefühl, aus Fleisch und Blut, ein Kollektiv
Wer wartet mit Besonnenheit
Der wird belohnt zur rechten Zeit
Nun, das Warten hat ein Ende
Leiht euer Ohr einer Legende

Rammstein
Rammstein
Rammstein
Rammstein7Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Ich tu Dir weh,2000,68619,Ich Tu Dir Weh by Rammstein,"{'year': 2010, 'month': 1, 'day': 4}","January 4, 2010","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 108648}","TranslationsEnglishIch Tu Dir Weh Lyrics

Nur für mich bist du am Leben
Ich steck' dir Orden ins Gesicht
Du bist mir ganz und gar ergeben
Du liebst mich, denn ich lieb' dich nicht
Du blutest für mein Seelenheil
Ein kleiner Schnitt und du wirst geil
Der Körper schon total entstellt
Egal, erlaubt ist, was gefällt
Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit
Bei dir hab' ich die Wahl der Qual
Stacheldraht im Harnkanal
Leg dein Fleisch in Salz und Eiter
Erst stirbst du doch dann lebst du weiter
Bisse, Tritte, harte Schläge
Nadel, Zangen, stumpfe Säge
Wünsch' dir was, ich sag' nicht nein
Und führ' dir Nagetiere ein

Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit
Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit
You might also like
Du bist das Schiff, ich der Kapitän
Wohin soll denn die Reise geh'n?
Ich seh' im Spiegel dein Gesicht
Du liebst mich, denn ich lieb' dich nicht

Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit
Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit
Ich tu' dir weh
Tut mir nicht leid
Das tut dir gut
Hör wie es schreit12Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Waidmanns Heil,2000,68621,Waidmanns Heil by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 53436}","TranslationsEnglishWaidmanns Heil Lyrics

Ich bin in Hitze schon seit Tagen
So werd' ich mir ein Kahlwild jagen
Und bis zum Morgen sitz' ich an
Damit ich Blattschuss geben kann

Auf dem Lande, auf dem Meer
Lauert das Verderben
Die Kreatur muss sterben
Sterben
Ein Schmaltier auf die Läufe kommt
Hat sich im hohen Ried gesonnt
Macht gute Fährte tief im Tann
Der Spiegel glänzt, ich backe an
Der Wedel zuckt wie Fingeraal
Die Flinte springt vom Futteral
(Waidmanns, Manns, Manns, Manns Heil)
Ich fege mir den Bast vom Horn
Und gebe ein gestrichenes Korn
(Waidmanns, Manns, Manns, Manns Heil)

Auf dem Lande, auf dem Meer
Lauert das Verderben
Die Kreatur muss sterben
(Waidmanns, Manns, Manns, Manns, Heil)
Sterben
(Waidmanns, Manns, Manns, Manns, Heil)

Sie spürt die Mündungsenergie
Feiner Schweiß tropft auf das Knie

Auf dem Lande, auf dem Meer
Lauert das Verderben
Die Kreatur muss sterben
(Waidmanns, Manns, Manns, Manns, Heil)
Sterben
(Waidmanns, Manns, Manns, Manns, Heil)
Sterben
(Waidmanns, Manns, Manns, Manns, Heil)
Auf dem Lande, auf dem Meer
Lauert das Verderben
(Waidmanns, Manns, Manns, Manns, Heil)
Auf dem Lande, auf dem Meer
(Waidmanns, Manns, Manns, Manns, Heil)You might also like3Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Haifisch,2000,62286,Haifisch by Rammstein,"{'year': 2010, 'month': 5, 'day': 28}","May 28, 2010","{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 102206}","Haifisch Lyrics

Wir halten zusammen
Wir halten miteinander aus
Wir halten zueinander
Niemand hält uns auf
Wir halten euch die Treue
Wir halten daran fest
Und halten uns an Regeln
Wenn man uns regeln lässt
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht

Wir halten das Tempo
Wir halten unser Wort
Wenn einer nicht mithält
Dann halten wir sofort
Wir halten die Augen offen
Wir halten uns den Arm
Sechs Herzen, die brennen
Das Feuer hält euch warm
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht
In der Tiefe ist es einsam
Und so manche Zähre fließt
Und so kommt es, dass das Wasser
In den Meeren salzig ist
You might also like
Man kann von uns halten
Was immer man da will
Wir halten uns schadlos
Wir halten niemals still
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht
In der Tiefe ist es einsam
Und so manche Zähre fließt
Und so kommt es, dass das Wasser
In den Meeren salzig ist
Und der Haifisch der hat Tränen
Und die laufen vom Gesicht
Doch der Haifisch lebt im Wasser
So die Tränen sieht man nicht5Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Bückstabü,2000,None,None,None,None,None,None
Rock,Rammstein,Liebe ist für alle da,2009,Frühling in Paris,2000,68623,Frühling in Paris by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 72088}","TranslationsEnglishFrühling in Paris Lyrics

Im Lichtkleid kam sie auf mich zu
Ich weiß es noch wie heut
Ich war so jung, hab' mich geniert
Doch hab' es nie bereut

Sie rief mir Worte ins Gesicht
Die Zunge lustgesträubt
Verstand nur ihre Sprache nicht
Ich hab' es nicht bereut
Oh non rien de rien
Oh non, je ne regrette rien
Wenn ich ihre Haut verließ
Der Frühling blutet in Paris

Ich kannte meinen Körper nicht
Den Anblick so gescheut
Sie hat ihn mir bei Licht gezeigt
Ich hab' es nie bereut
Die Lippen oft verkauft, doch weich
Und ewig sie berühren
Wenn ich ihren Mund verließ
Dann fing ich an zu frier'n

Sie rief mir Worte ins Gesicht
Die Zunge lustgesträubt
Verstand nur ihre Sprache nicht
Ich hab' es nicht bereut

Oh non rien de rien
Oh non, je ne regrette rien
Wenn ich ihre Haut verließ
Der Frühling blutet in Paris
You might also like
Ein Flüstern fiel mir in den Schoß
Und führte feinen Klang
Hat viel geredet, nichts gesagt
Und fühlte sich gut an

Sie rief mir Worte ins Gesicht
Und hat sich tief verbeugt
Verstand nur ihre Sprache nicht
Ich hab' es nicht bereut

Oh non rien de rien
Oh non, je ne regrette rien
Wenn ich ihre Haut verließ
Der Frühling blutet in Paris, in Paris
Wenn ich ihre Haut verließ
Der Frühling blutet in Paris, in Paris
Wenn ich ihre Haut verließ
Der Frühling blutet in Paris8Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Wiener Blut,2000,68624,Wiener Blut by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 38622}","TranslationsEnglishWiener Blut Lyrics

Komm mit mir, komm auf mein Schloss
Da wartet Spaß im Tiefgeschoss
Leise, leise woll'n wir sein
Den Augenblick von Zeit befrei'n
Ja, das Paradies liegt unterm Haus
Die Tür fällt zu, das Licht geht aus

Seid ihr bereit?
Seid ihr so weit?
Willkommen in der Dunkelheit
In der Dunkelheit
Keiner kann hier unten stören
Niemand, niemand darf uns hören
Nein, man wird uns nicht entdecken
Wir lassen uns das Leben schmecken
Und bist du manchmal auch allein
Ich pflanze dir ein Schwesterlein
Die Haut so jung, das Fleisch so fest
Unter dem Haus ein Liebesnest

Seid ihr bereit?
Seid ihr so weit?
Willkommen in der Dunkelheit
In der Dunkelheit
In der Einsamkeit
In der Traurigkeit
Für die Ewigkeit
Willkommen in der Wirklichkeit

Und wanderst du im tiefen Tal
(Seid ihr bereit?)
Und sei Dein Dasein ohne Licht
(Seid ihr so weit?)
Fürchte kein Unglück, keine Qual
(Macht euch bereit)
Ich bin bei dir und halte dich
Ich halte dich in der Dunkelheit
In der DunkelheitYou might also like5Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Pussy,2000,68625,PUSSY by Rammstein,"{'year': 2009, 'month': 9, 'day': 18}","September 18, 2009","{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 194865}","TranslationsDeutschEnglishPUSSY Lyrics

Too big, too small
Size does matter, after all
Zu groß, zu klein
Er könnte etwas größer sein
Mercedes Benz und Autobahn
Alleine in das Ausland fahren
Reise Reise, Fahrvergnügen
Ich will nur Spaß, mich nicht verlieben
Just a little bit
Just a little bitch

You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany

Too short, too tall
It doesn't matter, one size fits all
Zu groß, zu klein
Der Schlagbaum sollte oben sein!
Schönes Fräulein, Lust auf mehr?
Blitzkrieg mit dem Fleischgewehr!
Schnaps im Kopf, du holde Braut
Steck Bratwurst in dein Sauerkraut

Just a little bit
Be my little bitch

You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany
You might also like
Germany! Germany!
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick

You've got a pussy, I have a dick, ah
So what's the problem? Let's do it quick
So take me now before it's too late, life's too short, so I can't wait
Take me now, oh, don't you see? I can't get laid in Germany18Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Liebe ist für alle da,2000,68626,Liebe Ist Für Alle Da by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 7, 'hot': False, 'pageviews': 28352}","Liebe Ist Für Alle Da Lyrics

Warmes Wasser
Schöne Leiber
Wie sie glänzen
In der Sonne
Ich schleich mich an
Und rede fein
Wer ficken will
Muss freundlich sein
Liebe ist für alle da
Liebe ist für alle da
Liebe ist für alle da

Ich mach' die Augen zu, dann seh ich sie
Ich sperr' sie ein in meine Fantasie
Ich mach' die Augen zu, sie wehrt sich nicht
Liebe ist für alle da, nicht für mich

Warmes Wasser
Schöne Leiber
Nicht für mich
Es läuft davon
Feinste Formen
Gut gebaut
Voller Mund
So braune Haut

Liebe ist für alle da
Liebe ist für alle da
Die Liebe ist für alle da, auch für mich
You might also like
Ich mach' die Augen zu, dann seh ich sie
Ich sperr' sie ein in meine Fantasie
Ich mach' die Augen zu, sie wehrt sich nicht
Liebe ist für alle da, nicht für mich

Ich mach die Augen zu, wir sind allein
Ich halt sie fest und keiner sieht sie weinen
Sie macht die Augen zu, sie wehrt sich nicht
Liebe ist für alle da, auch für mich

Liebe ist für alle da
Die Liebe ist für alle da
Liebe ist für alle da, auch für mich4Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Mehr,2000,68629,Mehr by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 9273}","TranslationsEnglishMehr Lyrics

Ich brauche vieles und viel davon
Und nur für mich, nur für mich
Von allem, was man haben will
Brauche ich zehnmal so viel
Ich werde nie satt, ich werde nie satt
Es ist besser, wenn man mehr hat

Mehr
Mehr
Mehr
Mehr
Was ich habe, ist mir zu wenig
Ich brauche viel, ich brauche ganz viel
Hab nichts zu schenken, wozu Verzicht?
Zwar bin ich reich, doch reicht das nicht
Bescheidenheit? Alles, was recht ist!
Ich nehme alles, auch wenn es schlecht ist
Ich werde nie satt, ich werde nie satt
Es ist besser, wenn man mehr hat

Mehr
Mehr
Mehr
Mehr
Mehr
Mehr
Mehr
Viel mehr

Bin nie zufrieden, es gibt kein Ziel
Gibt kein Genug, ist nie zu viel
All die anderen haben so wenig
Gebt mir auch das noch, sie brauchen's eh nicht
You might also likeBin nie zufrieden, es gibt kein Ziel
Gibt kein Genug, ist nie zu viel
All die anderen haben so wenig
Gebt mir auch das noch, sie brauchen's eh nicht
Bin nie zufrieden, es gibt kein Ziel
Gibt kein Genug, ist nie zu viel
All die anderen haben so wenig
Gebt mir auch das noch, sie brauchen's eh nicht
Bin nie zufrieden, es gibt kein Ziel
Gibt kein Genug, ist nie zu viel
All die anderen haben so wenig

Ich brauche mehr
Mehr
Mehr
Viel mehr
Noch mehr3Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Roter Sand,2000,68630,Roter Sand by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 17080}","TranslationsEnglishRoter Sand Lyrics

Eine Liebe, ein Versprechen
Sagt' ich komm' zurück zu dir
Nun, ich muss es leider brechen
Seine Kugel steckt in mir
Eine Liebe, zwei Pistolen
Eine zielt mir ins Gesicht
Er sagt, ich hätte dich gestohlen
Dass du mich liebst, weiß er nicht
Roter Sand und zwei Patronen
Eine stirbt im Pulverkuss
Die zweite soll ihr Ziel nicht schonen
Steckt jetzt tief in meiner Brust

Eine Liebe, ein Versprechen
Ach, das Blut läuft aus dem Mund
Und keiner wird mich rächen
Sinnlos gehe ich zu Grund
Eine Liebe, zwei Pistolen
Einer konnte schneller ziehen
Nun, ich bin es nicht gewesen
Jetzt gehörst du ihm

Roter Sand und zwei Patronen
Eine stirbt im Pulverkuss
Die zweite soll ihr Ziel nicht schonen
Steckt jetzt tief in meiner Brust

Roter Sand und weiße Tauben
Laben sich an meinem Blut
Am Ende gibt es doch ein Ende
Bin ich doch zu etwas gut
Roter Sand und zwei Patronen
Eine stirbt im Pulverkuss
Die zweite soll ihr Ziel nicht schonen
Steckt jetzt tief in meiner BrustYou might also like1Embed"
Rock,Rammstein,Liebe ist für alle da,2009,Führe mich,2000,68631,Führe Mich by Rammstein,"{'year': 2009, 'month': 10, 'day': 16}","October 16, 2009","{'unreviewed_annotations': 2, 'hot': False, 'pageviews': 21475}","TranslationsEnglishFühre Mich Lyrics

Du bist mir ans Herz gewachsen
Wenn ich blute, hast du Schmerzen
Wir müssen uns kennen
Ein Körper, zwei Namen
Nichts kann uns trennen
Ein Zweilaib im Samen

Wenn du weinst, geht es mir gut
Die Hand deiner Angst füttert mein Blut
Führe mich
Halte mich
Ich fühle dich
Ich verlass dich nicht

Du bist mir ans Herz gebaut
Du bist mir ans Herz gebaut
Zwei Seelen spannen eine Haut
Zwei Seelen spannen eine Haut
Und wenn ich rede, bist du still
Und wenn ich rede, bist du still
Du stirbst, wenn ich es will

Wenn du weinst, schenke ich dir
Kinder der Angst, Tränen von mir
Wenn du weinst, schenke ich dir
Die Kinder der Angst, Tränen von mir

Führe mich
Führe mich
Halte mich
Halte mich
Ich fühle dich
Verlass mich nicht!
Ich verlass dich nicht
You might also like
Zwei Bilder nur ein Rahmen
Ein Körper doch zwei Namen
Zwei Dochte, eine Kerze
Zwei Seelen in einem Herzen

Führe mich
Führe mich!
Halte mich
Halte mich!
Ich fühle dich
Verlass mich nicht!
Ich verlass dich nicht
Führe mich
Halte mich
Ich fühle dich
Ich verlass dich nicht2Embed"
