genre,interpret,album,release_year,songtitle,decade,song_id,full_title,release_date_components_raw,release_date_for_display,stats_raw,lyrics
Pop,Clueso,An und für sich,2011,Halt mich fern,2010,598430,Halt mich fern by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Halt mich fern Lyrics
Ich wach auf, denn du bist krachend in mein Leben gefallen
Kannst in mir lesen
Warum fällt dir das so leicht?
Ich mach auf und lass dich nah an mich ran, wie noch keinen
Deinetwegen geb ich plötzlich viel von mir preis
Und was auch immer du willst, ich tu dir jeden Gefallen
Doch kann ich nicht regeln (was du noch klären musst)
Was da zu klären ist, ist nicht meins
Ich halt mich fern, so fern das geht
Ich halt mich fern von dir, solange ich kann
Ich halt dich fern, soweit es geht
Halt ich mich fern von meinem Verlangen
Vielleicht habt ihr ja Recht, doch ich seh's nicht ein
Ihr habt gut reden, mir fällt es schwer nichts zu tun
Denn ich halt nicht viel von Taktik und Spielereien
Hab was dagegen, doch werd versuchen so zu tun
Ich halt mich fern, so fern das geht
Ich halt mich fern von dir, solange ich kann
Ich halt dich fern, soweit es geht
Halt ich mich fern von meinem Verlangen
Und mein Verstand sagt, so ist es besser
Doch in mir drinnen sieht es leider ganz anders aus
Ich halt mich fern von dir, so fern, solang ich kannYou might also likeEmbed"
Pop,Clueso,An und für sich,2011,Das alte Haus,2010,598433,Das alte Haus by Clueso,,,"{'unreviewed_annotations': 2, 'hot': False}","Das alte Haus Lyrics
Sie reißen es ab
Das alte Haus war so schön
Hab mich dpch schon später mal dort wohnen seh'n
Jetzt ist da so viel Platz
Platz für'n paar schöne Ideen
Doch auf dem großen Schild kann man genau das Gegenteil seh'n

Was macht ihr daraus?
Ihr habt viel Blödsinn gekauft
Der Tag war lang, es ist spät
Ich glaub, ich bleib noch hier sitzen
Bis sich alles schlafen legt
Ich mag diese Stadt
Nur nicht ganz so gepflegt
Und in dem Haus hat sich damals bestimmt 'ne ganze Menge bewegt

Was macht ihr daraus?
Und was macht ihr daraus?
Was macht ihr daraus?You might also likeEmbed"
Pop,Clueso,An und für sich,2011,Erklär mir,2010,598439,Erklär mir by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Erklär mir Lyrics
Erklär mir, warum man manche Fragen nie stellt
Erklär mir, warum man immer was für sich behält
Man immer was für sich behält

(Stell dir vor)
Komm stell dir vor
Es gäb 'ne Antwort auf jede Frage
Die du stellst
(Stell dir vor)
Komm stell dir vor
Es gäb die Antwort von allein
Wär doch langweilig
Erzähl mir
Erzähl mir immer, welche Frage dich grad quält
Erzähl mir doch mal, was du sonst so zurück hältst
Was du sonst so zurückhälst

(Stell dir vor)
Komm stell dir vor
Es gäb die Antwort von allein (einfach so)
Komm stell dir vor
Es gäb 'ne Antwort auf jede Frage
Die du stellst
(Stell dir vor)
Komm stell dir vor
Es gäb die Antwort von allein
Wär doch langweiligYou might also likeEmbed"
Pop,Clueso,An und für sich,2011,Du bleibst,2010,435332,Du bleibst by Clueso,"{'year': 2011, 'month': 3, 'day': 25}","March 25, 2011","{'unreviewed_annotations': 1, 'hot': False}","Du bleibst LyricsIch nehm dich nochmal in den Arm und lass es zu
Ganz egal wohin du gehst und was du tust
Du bleibst. (x2)

Wir waren beide noch jung
Mussten das Lieben erst lernen
Wir haben uns selten gestritten, war wie der Frieden auf Erden
So passend, dass ich jetzt den Atem verlier'
Ich dank dir für die Serie wunderbare Jahre mit dir
Du hattest immer die Idee, ich meine gibst sie nicht auf
Du willst mehr von der Welt seh'n, leb' deinen Traum
Ich wach auf mit schweren Herzen und hör dich beim Duschen sing'n
Man, ich will nicht der sein der dich zum Flughafen bringt
Ich seh‘ wie sich andre umarmen in der Schlange am Check-in
Die Anzeigetafel, dein Flug, die Buchstaben wechseln
Menschen die hetzen, die wie du alle bald weg sind
Ich bleibe allein und versuche zu lächeln
Ich nehm dich nochmal in den Arm und lass es zu
Ganz egal wohin du gehst und was du tust
Du bleibst. (x2)
Nimm mich nochmal in den Arm und mach es gut
Ganz egal wohin du gehst ich lass es zu
Und bleib. (x2)

Ich versuch die Distanz zu überwinden indem ich dir schreib
Egal Telefon, SMS, Facebook, E-mail und Skype
Fernbeziehung ist der ewige Flirt
Man wird umso mehr verrückt je weniger man von dem anderen hört
Es ist verzwickt, denn ich weiß nicht wo du bist
Hab dich verloren an irgendwen, weiß nicht mal ob es ihn gibt
Du unterwegs, ne schöne Frau im anderen Land
Verdräng die Gedanken, das Bild, du und ein anderer Mann
Vielleicht übertreib ich auch nur, alles gar nicht lang her
Dass ich dir unterstell dass du gerade zweigleisig fährst
Ich lenk mich ab und räum mein Zimmer um
Und stolper dabei über tausend Erinnerungen


Dort wo wir uns einig waren
Fangen andere sich zu streiten an
Bei uns steht zwischen einer Zeile mehr
Als man in einem Buch schreiben kann
Ich kann das nicht genau erklären
Doch weiß wenn das nicht mehr wär
Setz ich mich hin und schreib nen Song:
Diesmal ""vergessen ist so schwer""
You might also likeIch nehm dich nochmal in den Arm und lass es zu
Ganz egal wohin du gehst und was du tust
Du bleibstEmbed"
Pop,Clueso,An und für sich,2011,Nur bei dir,2010,598444,Nur bei dir by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Nur bei dir Lyrics
Ich wach auf in einer stadt
In der selbst nachts der nebel nicht weicht
Klimaanlage laut, doppelbett
Dreh mich im kreis
Vor dem fenster sience-ficton - hochhäuser und lichter
Ich halt mich nicht im geringsten für 'nen bedeutsamen dichter
Doch ich schreib und schreib und schreib
Bis mein hotelpapier alle ist
Jeder gedanke aus meinem kopf in der falle sitzt
Aber fühl mich allein, grad irgendwie leer
Leute laufen lachend, komm'n von einem konzert
(Nur bei dir) kann ich so sein wie ich bin
Oder vorher schon war
(Nur bei dir) kann ich so sein
Verrückt eben, völlig normal
(Nu bei dir) kann ich so sein wie ich bin
Oder vorher schon war
(Nur bei dir) kann ich so sein
Verrückt eben
Völlig normal, völlig normal

Fensterplatz im flieger, trotzdem die augen zu
Langeweile, nichts passiert, von wegen die zeit vergeht im flug
Tausend bilder im kopf, über die hälfte von dir dabei
Kein gepäck, alleine unterwegs
Aber fühl mich trotzdem nicht frei
Wenn ich an uns beide denk, fällt mir auf
Dass ich nix vom leben weiß
Doch die maschine in der ich sitz, ist auch alles andere als federleicht
Wir landen sicher
Doch es klatscht keiner mehr
Schade, denn diesmal hätt's mich gar nicht genervt

You might also like
Ich wach auf in einer stadt
In der selbst nachts der nebel nicht weicht
Klimaanlage laut, doppelbett
Dreh mich im kreisEmbed"
Pop,Clueso,An und für sich,2011,Ende,2010,598446,Ende by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Ende Lyrics
Nur mit dir, dir, dir, dir, dir, dir
Und Musik läuft und ich bin leicht
Und Musik läuft
Und Musik läuft und du bist frei
Die Musik läuft und ich bin, du bistYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Pack meine Sachen,2010,674393,Pack meine Sachen by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Pack meine Sachen Lyrics
Auf dem Hügel steht ein Grab
Keine Ahnung wer hier starb
Manchmal hängen wir hier oben ab und toben rum
Ein Blick über die Stadt
Hunde bellen in der Nachbarschaft
Klare warme Nacht
Ein Vogel singt - Ein Vogel summt
Mein Bett war schon gemacht
Jetzt bin ich munter und hellwach
Ich hab's mir vorher schon gedacht
Geahnt, doch ich blieb stumm
Ich bin geflohen vor all dem Krach
In mein Haus - unter mein Dach
Klare warme Nacht
Ein Vogel singt - Ein Vogel summt
Ein Vogel singt- Ein Vogel summt
Ich hab' da ne Idee
Ihr werdet ausflippen
Pack' meine Sachen und geh meinen Weg
Und komm' nie wieder
Keinen Bock mehr auf Krawall
Ich zieh' los, sing' meine Lieder
Liebe gibt es überall

Platzt die Geduld kommt man in Fahrt
Der Faden reißt vor Jahr'n entfacht
Keiner gibt auf den Segen acht
Erst hängt er schief dann kippt er um
Ein Haus in dem niemand mehr lacht
Gratulier ihr, habt es geschafft
Lauf' durch die Scherben in die Nacht
Ein Vogel singt - Ein Vogel summt
Ein Vogel singt - Ein Vogel summt

Ich hab' da ne Idee
Ihr werdet ausflippen
Pack' meine Sachen und geh meinen Weg
(x2)
You might also likeUnd komm' nie wieder
Keinen Bock mehr auf Krawall
Ich zieh' los, sing' meine Lieder
Liebe gibt es überall
Liebe überall
Liebe überall
Liebe überallEmbed"
Pop,Clueso,Stadtrandlichter,2014,Freidrehen,2010,519696,Freidrehen by Clueso,"{'year': 2014, 'month': 8, 'day': 29}","August 29, 2014","{'unreviewed_annotations': 0, 'hot': False}","Freidrehen Lyrics
Ich weiß, heute werden wir lange aufbleiben
Alle wollen leicht drauf, laut sein
Wie junge Hunde rumbellen
Kopf stehen, alle Bilder umstellen
Wir wollen das Leben fühlen
Wollen es live sehen
Einfach loslaufen und zu weit gehen
Lange nicht gesehen und durchgelacht
Nur im T-Shirt durch die Nacht
Von einem Tag auf den nächsten
Sind die Nächte plötzlich warm

Freidrehen
Die Dinge nicht benennen, einfach die Luft anbrennen
Komm lasst uns freidrehen
Lass den Gedanken zu, es gibt nichts zu tun
Außer freidrehen
Wir haben die Zeit gezählt
Das hat uns so gefehlt
Kommt lasst uns, kommt lasst uns

Ich schau mich um, der Sound pumpt
Blaues Licht, wir tauchen auf Grund
Zeichensprache, atme aus und
Wir schwimmen durch die Menge, einfach raus um
Aufzutanken, loszulassen, abzuheben, irgendwo zu landen
Wir wollen, kleine Momente die sich ungefragt einbringen
Leichter als leicht sein, nichts was uns einengt
Wir wollen, etwas was zu uns durchdringt
Songs hören, die wie unsere Träume klingen
Wir wollen, dass unsere schlechtesten Tage
So wie heute sind
Das Glas heben, Gas geben, maßlos übertreiben
Festplatte formatieren, Neustart, überschreiben
You might also like
Freidrehen
Die Dinge nicht benennen, einfach die Luft anbrennen
Kommt lasst uns freidrehen
Lass den Gedanken zu, es gibt nichts zu tun
Außer freidrehen
Wir haben die Zeit gezählt, das hat uns so gefehlt
Kommt lasst uns, kommt lasst uns
Freidrehen
Wir geben keine Ruh, es ist noch viel zu tun
Freidrehen
Die Dinge nicht benennen, einfach die Welt erkennen
Kommt lasst uns… freidrehenEmbed"
Pop,Clueso,Stadtrandlichter,2014,Alles leuchtet,2010,674395,Alles leuchtet by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Alles leuchtet Lyrics
Kleiner Krieger, kleiner Kreis
Ein letzter Tanz vorm Morgenrot
Du wirst vergessen, was du weißt
Im Rausch, im Blitzlicht, irgendwo
Und aus Angst, wie's weitergeht
Wird jede Ahnung taub gemacht
Zu lange überlegt, dein Kopf ist leer und ausgedacht

Du drehst auf, alles leuchtet ein
Jedes Detail wird sich ändern
Du hast schon alles bewegt
Du lebst auf und es leuchtet ein
Du hast dich verändert
Tut gut und irgendwie weh
Nichts muss mehr so sein

Du hast nichts gelöst nur umbenannt
Keinen deiner Zweifel ausgepackt
Mit dir gekämpft bis zum Schluss (dabei aber)
Kein Ohr für deinen Bauch gehabt


Nichts muss mehr so sein
Nichts muss mehr so sein
Nichts wird mehr so sein
Alles leuchtet
Alles leuchtet
Alles leuchtet ein
Alles leuchtet
Nichts muss mehr, nichts muss mehr so sein
Alles leuchtet, alles leuchtet einYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Wach auf,2010,674398,Wach auf by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Wach auf Lyrics
Ich wach auf
Hab noch dieselben Sachen an wie gestern
Wem gehört das Piano
Auf dem die ganzen Flaschen stehen?
Wo bin ich?
Schritt für Schritt gehe ich raus
Such' den Rest meiner Klamotten zusammen
Das Treppenhaus rauscht
Die Stadt ist längst belebt
Und ständig kommt wer an
Hier und da
Schaff' ich, ein Lächeln zu befreien
Sorglos strahl ich umher
Heute möchte ich alles teil'n
Nichts ist überdacht
Alles so frei und bunt
Mein Kopf ist leicht, ich versteh' sofort (Yeahr)
Ich kann nicht erklär'n
Wieso, warum - alles besser läuft als je zuvor

Ich schlag den Kragen hoch
Geh dieselben unbekannten Straßen entlang
Bin ich jetzt jemand anders
Oder noch derselbe Typ?
Ich bin gespannt
 (x2)

Alles läuft besser, als je zuvor...You might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Stadtrandlichter,2010,521585,Stadtrandlichter by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Stadtrandlichter Lyrics
Heimwärts, die nächste Abfahrt nicht verpennen
Die Sonne ist schon seit Stunden weg
Doch jetzt dauerts nicht mehr lang'
Und Blau-Weiß, kommen die ersten Namen die ich kenn'
Ich bin gespannt, wer oder was noch steht
Ich war so lange weg. Hoffentlich, komm ich zu nichts zu spät

Stadtrandlichter, du atmest auf, alles noch so vertraut
Stadtrandlichter, tauchen auf und bringen dich nach Hause
Weit weg, wollt ich wissen, wer ich bin
Hab mich gedreht für Rückenwind
Nur gab's nicht immer was zu holen
Heimkehr, bleibt ein Woher und ein Wohin
Ich bin gespannt, ob dein Wort noch steht
Ich war so lange weg. Hoffentlich, komm ich noch nicht zu spät


Du warst solange nicht da, bist nur gefahren
Immer gerade aus
Stadtrandlichter, tauchen auf und bringen dich nach Haus'
Stadtrandlichter
Ich fahr heimwärts, jetzt dauerts nicht mehr langYou might also like1Embed"
Pop,Clueso,Stadtrandlichter,2014,Unter Strom,2010,530289,Unter Strom by Clueso,"{'year': 2014, 'month': 9, 'day': 19}","September 19, 2014","{'unreviewed_annotations': 0, 'hot': False}","Unter Strom Lyrics1.Strophe:
Stillstand. Schau mir das Bild an. Wie sich ringsrum unentwegt. Alles weiterdreht. Nur ein Haus. In dem ständig Licht brennt. Als kleinen Punkt. Kann man's von Weitem sehn
Refrain:
Ich steh unter Strom. Überladen überdreht. Mein Akku ist fast leer. Ich frag mich wie das geht. Die ganze Stadt. Hat sich schon schlafen gelegt. Warum bin ich noch wach. Die Leuchtreklame aus. Drüben an dem Hotel. Die Vögel singen. Gleich wird es hell. Ich schalt den Flugmodus an. Doch hebe nicht ab. Warum bin ich noch wach
2. Strophe:
Stillstand. Ich steh am Bildrand. Und alles fließt. Ruhig an mir vorbei. Sobald es. Draußen wieder Nacht wird. Steige ich. Aus der Dunkelheit
Refrain:
Ich steh unter Strom. Überladen überdreht. Mein Akku ist fast leer. Ich frag mich wie das geht. Die ganze Stadt. Hat sich schon schlafen gelegt. Warum bin ich noch wach. Die Leuchtreklame aus. Drüben an dem Hotel. Die Vögel singen. Gleich wird es hell. Ich schalt den Flugmodus an. Doch hebe nicht ab. Warum bin ich noch wachYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Okay,2010,674401,Okay by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Okay LyricsO-kay
Okay, ich sehe es ein
Du willst mich
Nur wie ich bin, darf ich nicht sein
Du willst mich wie ich bin
Nur darf ich
Okay, ich sehe es ein
Doch so kann ich
Nur für dich nicht mehr seinYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Lass den Kopf nicht hängen,2010,674405,Lass den Kopf nicht hängen by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Lass den Kopf nicht hängen Lyrics
Das war's das Spiel ist aus
Ich zieh meine Jack an
Dreh' mich aus dem Licht
Die Anderen feiern nach Programm
Ich hab' wirklich bis zuletzt
So fest daran gegelaubt
Gib meine Hand frei
Heb dir die leeren Gesten auf

""Lass den Kopf nicht hängen""
Hör ich mich selber reden
""Man kann nicht immer gewinnen""
Jetzt fallen mir all die Sprüche ein
""Lass den Kopf nicht hängen
Du hast alles gegeben
Nur wenn du jetzt aufstehst
Holst du dich wieder ein""

Mir ist egal wo es hingeht
Hauptsache es wird gelacht
Selbst wenn ich mich wieder finde
Wo ich nichts verloren hab
Ich zieh' 'ne neue Karte
Setz' alles, ohne sie zu drehen
Ich bin gespannt was jetzt kommt
Ihr müsst es nicht verstehen

""Lass den Kopf nicht hängen""
Hör ich mich selber reden
""Man kann nicht immer gewinnen""
Jetzt fallen mir all die Sprüche ein
""Du hast nichts verschenkt
Du hast alles gegeben
Nur wenn du jetzt aufstehst
Holst du dich wieder ein""
You might also like
Wohin es dich auch trägt
Wohin es dich auch trägtEmbed"
Pop,Clueso,Stadtrandlichter,2014,Sein Song,2010,674412,Sein Song by Clueso (Ft. Udo Lindenberg),,,"{'unreviewed_annotations': 0, 'hot': False}","Sein Song Lyrics
In der Schule läuft es scheiße, seine Freundin hat sich von ihm getrennt
Da tauscht er sein Fahrrad gegen die Gitarre beim Second-Hand
Er sitzt in seinem Zimmer, wie'n Professor kramt er im Plattenschrank
Denn ab jetzt macht er Musik, die wird so gut, dass ihm keiner was kann

Er setzt sich hin und schreibt ein Lied
Und Stück für Stück ergibt alles einen Sinn
Und er hat ein Ziel: Besser sein als all die anderen Bands
Dass jeder den er mag seine Lieder kennt
Und er träumt davon
Und er gründet eine Band mit ein paar Jungs aus der Stadt
Und die Geschichte läuft so weiter, wie sie jeder von uns schon gehört hat
Sie sind im ganzen Land bekannt, tausende Fans drehen sofort frei
Selbst seine Ex kommt nicht mehr an ihn ran und bei Konzerten vorbei

Und alle singen dieses Lied
Und Stück für Stück ergibt alles einen Sinn
Und er hat ein Ziel: Überallhin mit dem Tourbus fahren
Niemals erwachsen werden wie Perter Pan

Er setzt sich hin und schreibt ein Lied
Und Stück für Stück ergibt alles einen Sinn
Doch alles nur Fantasie
In seinem Kopf kriegt er nicht mit
Dass er immer noch in seinem Zimmer sitzt
Und er träumt davon
Von seinem SongYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Still,2010,674416,Still by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Still Lyrics
Durch die Tage aus allen Wolken gefallen
Ich hab das Weite gesucht und mich
Fest an den Himmel gekrallt - Nach oben entlang
Der Sonne was von den Nächten erzählt
Mit ihr gelacht und geweint ein paar Stunden geteilt wir haben
Eine Weile vom Bleiben geredet
Und sind dann strahlend gegangen
Schrei mit dem Wind in die leuchtende Stadt
Weil wir uns Träume erzählen, die jeder so hat
Hier wo wir sind war jeder schon irgendwann
Auf einmal wird es still
Weil ich dich vor mir seh'
Plötzlich ist es so - woho
Auf einmal ist es still
Auf meinem Weg
Und dann stehst du da - Ich sehe dich
Und bekomme Angst, ohne dich, allein zu sein

Vorbei an dunklen Gestalten
Spring ich mit den Schatten, dort wo sie's gestatten
Und nehm die Zeichen, wie kleine Steine, in die Hand
Kein Laut ist mir so vertraut
Wie Stimmen und Staub - Regen auf meiner Haut
Tanz mit Häusern Straßen, folge ihrem Klang


Auf einmal wird es still
Weil ich dich vor mir seh'
Und plötzlich ist es so
Auf einmal ist es still
Auf meinem Weg
Und dann stehst du da
Und ich verstehe dich
Und ich lass mich fallen
Denn mir fällt alles wieder einYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Ich falle noch,2010,674419,Ich falle noch by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Ich falle noch LyricsAlles legt sich
Ich lieg' benommen im Bett
Was viel zu klar war
Ist verschwommen und weg
Gedanken ziehen
Stück für Stück
Alles dreht sich
Und ich dreh mich mit
Ich lieg' in deinem Licht
Wo selbst ohne dich noch Wärme ist
Und ich falle noch, falle noch (Ich falle noch)
Ich bleib in deinem Licht
Selbst ohne dich (Ich falle noch)
Und ich falle noch, falle noch
Und ich falle nochYou might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Geradeaus,2010,674421,Geradeaus by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Geradeaus Lyrics
Weit unterm Durchschnitt
Such' ich seit Wochen im Dreck
Nach irgend'ner Lösung
Ein Trick ein Rezept
Tanz' mit dem Teufel aus Sehnsucht
Mit dem Kopf durch die Wand
Sitz' wie auf brennendem Stein
Ich kann nicht länger warten
Keine Lust allen zu gefallen
Will raus aus meinem Schatten
Und renn' mit dem Teufel um die Wette
Mit dem Kopf durch die Wand
Ich halt mich nicht mehr fest
Ab jetzt gebe ich
Mir einfach worauf ich Bock hab und einen aus
Und alles auf, was ich nicht brauch'
Ich geb' gern den Rest
Denn ab jetzt nehme ich
Keine Rücksicht - Alles wichtig
Ohne Umweg: Geradeaus

Ich trag' mich auf Reserve
Den Tagen hinterher
Alles scheint unerreichbar
Die Perspektiven sind verzerrt
Kämpf' mit dem Teufel um die Nächte
Mit dem Kopf durch die Wand
Hinter meiner Stirn
Ist es rasend laut und schnell
Zwischen Theorie und Wahnsinn
Sind alle Wege zugestellt
Jag' mit dem Teufel die Gedanken
Mit dem Kopf durch die Wand
You might also likeEmbed"
Pop,Clueso,Stadtrandlichter,2014,Galerie,2010,674423,Galerie by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Galerie Lyrics
Der ganze Rummel ist vorbei
Das Licht im Treppenhaus geht aus
So war's nicht geplant
Wir beide ganz allein
Du meinst ""Was für ein schöner Abend
Ich kenn' noch nicht mal deinen Namen""
Ansonsten reden wir nicht viel
Doch es ist nichts dabei
Draußen ist es kalt
Und kein Fenster ist auf
Und nur das Laternenlicht
Leuchtet alles aus
Und ich häng' dieses Bild auf
In meiner kleinen Galerie
Sodass man's beim Reinkommen gleich sieht
Und ich heb' dieses Bild auf
In meiner Fantasie
Denn so verlier ich es nie

Auf einmal alles leer
Eben noch tausend Stimmen laut
Und für ein neues Bühnenbild
Geht der Vorhang langsam auf
Sowas ist lange nicht passiert
Im Halbdunkel stehen wir hier
Und irgendwie hoff ich für mich
Du willst jetzt noch nicht nach Haus'

Und ich häng' dieses Bild auf
In meiner kleinen Galerie
Sodass man's beim Reinkommen gleich sieht
Und ich heb' dieses Bild auf
In meiner Fantasie
Denn so verlier ich dich nie
You might also like
Der ganze Rummel ist vorbei
So war's nicht geplantEmbed"
Pop,Clueso,Stadtrandlichter,2014,Nebenbei,2010,674425,Nebenbei by Clueso,,,"{'unreviewed_annotations': 0, 'hot': False}","Nebenbei Lyrics
Ich komm' die Treppe hoch, es ist saukalt
Grüß die ander'n, was geht ab, was läuft?
Wir fahr'n mit der Straßenbahn - im Kreis
Alles was wir woll'n ist draußen sein
Wir klau'n Kippen aus dem Supermarkt
Schmeißen Fensterscheiben ein aus Spaß
Wir sitzen rauchen, trinken uns frei
Alles was wir woll'n ist noch nicht heim

Und du küsst mich - nebenbei
Ganz nebenbei, nebenbei
Wir mal'n unsre Namen an die Wand
Irgend so'n Typ kommt und macht uns an
Und sofort sind die Bullen da und machen Stress
Und du meinst: ""Ach übrigens ich zieh' weg""

Ganz nebenbei, nebenbei
Nebenbei

Tauben fliegen über der Stadt
Ich seh' den Staub glitzern - auch in der Nacht
Wir sind aufgewacht, nebenbei

Nebenbei ... nebenbei
Wir sitzen morgens, lachen uns frei
Alles was wir woll'n ist noch nicht heimYou might also likeEmbed"
Pop,Clueso,Neuanfang,2016,Neuanfang,2010,2863768,Neuanfang by Clueso,"{'year': 2016, 'month': 9, 'day': 2}","September 2, 2016","{'unreviewed_annotations': 4, 'hot': False, 'pageviews': 10644}","Neuanfang Lyrics
Was soll ich tun, wenn ich so seh'?
Ich kann den Wind nicht ändern - nur die Segel drehen
Tausend Fragen schlagen Rad
Ich will kein neues Leben, nur einen neuen Tag
Was tut gut? Was tut weh?
Ein Gefühl braucht keine Armee
Vor, zurück, zur Seite, ran
Herzlich willkommen - Neuanfang!

Es ist nicht zu spät! - Neuanfang
Es ist nicht zu spät! - Neuanfang
Es ist nicht zur früh, es ist nicht zu spät
Ein guter Plan ist mehr als eine Idee
Werf nicht mehr alles in einen Topf
Veränderung braucht ein' klaren Kopf
Will mich nicht schäm' für ein bisschen Glück
Bin ich es selber oder spielt die Welt verrückt?
Zieh' klare Linien zwischen Bauch und Verstand
Herzlich willkommen - Neuanfang!

Es ist nicht zu spät! - Neuanfang
Es ist nicht zu spät! - ich will ein' Neuanfang
Es ist nicht zu spät!
Es ist nicht zu spät!

Ich bin nicht immun gegen Gegenwind, doch ich lauf' los
All die schön' Erinnerungen - ich halt' sie hoch!
Ich fühl mich ein' Tag schwach, ein' Tag wie neugeboren
Ich will Altes nicht bekämpfen - ich will Neues form'
Folge mei'm Ruf - träume verwölken leicht
Ich räum' die Blüten aus dem Weg, nutz' die Gelegenheit
Halt' mich am Vorne fest - es fühlt sich wacklig an
Herzlich willkommen - Neuanfang!
You might also like
Es ist nicht zu spät! - für ein' Neuanfang
Es ist nie zu spät! - für ein' Neuanfang
Oh-oh-oh-oh-oh-oh - es ist nicht zu spät! - Neuanfang
Oh-oh-oh-oh-oh-oh - es ist nie zu spät! - für ein' NeuanfangEmbed"
Pop,Clueso,Neuanfang,2016,Achterbahn,2010,2875192,Achterbahn by Clueso,"{'year': 2016, 'month': 10, 'day': 14}","October 14, 2016","{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 8834}","Achterbahn Lyrics
Alle wollen das ich nen Baum pflanze oder nen Haus bau
So dass sie auf mich zählen können wie ein Countdown
Dass ich erwachsen werd, nicht nur nach schönen Frauen schau
Etwas mehr Sport treibe gegen den Raubau
Dass ich mach', was man so macht, komm, mach doch mal 'ne Weltreise
Dass ich mich hinsetz, Superhits für Geld schreibe
Eltern wollen Enkel haben, die sie auf ihren Schenkeln tragen Sicherstellen, dass es weiter geht

Ich sag Hallo mit nem Gruß aus der Achterbahn
Und ich fühl mich gut, denn es fühlt sich so gut an
Denn ich fahr immer noch ohne Plan nach all den Jahren
Und ich fühl mich gut, denn es fühlt sich so gut an
Man will das ich nach Plan lebe oder mein' Arm hebe
Damit man mich unterstützen kann wie ne Armlehne
Dass ich flexibel bleib und Kompetenzen habe
Mein' inneren Schweinehund über alle Grenzen jage
Dass ich die Zukunft kenn wie ne Kristallkugel
Etwas beiseite schaff wegen der Welt und all dem Trubel
Ich soll den Sinn des Lebens finden, nicht zu dick auftragen
Da ich zu den gehör, die s draufhaben

Ich sag Hallo mit nem Gruß aus der Achterbahn
Und ich fühl mich gut, denn es fühlt sich so gut an
Denn ich fahr immer noch ohne Plan nach all den Jahren
Und ich fühl mich gut, denn es fühlt sich so gut an

Ohne Plan fahren
Ohne Plan fahren
Nach all diesen Jahren immer ohne Plan fahren
Komm lass mich
Ohne Plan fahren
Ohne Plan fahren
Ich will
Nach all diesen Jahren immer ohne Plan fahren
Ich will
Ohne Plan fahren
Ohne Plan fahren
Ich will
Nach all diesen Jahren immer ohne Plan fahren
Ooohoooh
Ohne Plan fahren
Ohne Plan fahren
Nach all diesen Jahren immer ohne Plan fahren
You might also like
Ich sag Hallo mit nem Gruß aus der Achterbahn
Und ich fühl mich gut, denn es fühlt sich so gut an
Denn ich fahr immer noch ohne Plan nach all den Jahren
Und ich fühl mich gut, denn es fühlt sich so gut anEmbed"
